sample,ts_comtrade,dt_us,t_us,adcA_raw,adcB_raw,adcA_V,adcB_V,dacA_code,dacB_code
1643,820998,500,820998,1399,1898,1.127399,1.529524,1559,2048
1644,821498,500,821498,1375,1891,1.108059,1.523883,1532,2046
1645,821998,500,821998,1357,1891,1.093553,1.523883,1513,2046
1646,822498,500,822498,1360,1895,1.095971,1.527106,1519,2048
1647,822998,500,822998,1389,1887,1.119341,1.520659,1547,2042
1648,823498,500,823498,1439,1890,1.159634,1.523077,1599,2044
1649,823998,500,823998,1494,1888,1.203956,1.521465,1658,2042
1650,824498,500,824498,1579,1890,1.272454,1.523077,1734,2044
1651,824998,500,824998,1659,1889,1.336923,1.522271,1818,2044
1652,825498,500,825498,1749,1893,1.409451,1.525494,1909,2046
1653,825998,500,825998,1840,1890,1.482784,1.523077,2003,2044
1654,826498,500,826498,1936,1892,1.560146,1.524689,2098,2046
1655,826998,500,826998,2030,1887,1.635897,1.520659,2193,2042
1656,827498,500,827498,2128,1892,1.714872,1.524689,2292,2046
1657,827998,500,827998,2214,1889,1.784176,1.522271,2379,2044
1658,828498,500,828498,2283,1886,1.839780,1.519853,2447,2040
1659,828998,500,828998,2330,1890,1.877656,1.523077,2494,2042
1660,829498,500,829498,2367,1891,1.907473,1.523883,2530,2044
1661,829998,500,829998,2394,1889,1.929231,1.522271,2556,2044
1662,830498,500,830498,2404,1892,1.937289,1.524689,2564,2044
1663,830998,500,830998,2384,1888,1.921172,1.521465,2551,2042
1664,831498,500,831498,2351,1897,1.894579,1.528718,2514,2048
1665,831998,500,831998,2295,1893,1.849451,1.525494,2461,2042
1666,832498,500,832498,2229,1895,1.796264,1.527106,2396,2048
1667,832998,500,832998,2157,1897,1.738242,1.528718,2319,2048
1668,833498,500,833498,2066,1897,1.664909,1.528718,2231,2049
1669,833998,500,833998,1975,1894,1.591575,1.526300,2140,2048
1670,834498,500,834498,1886,1891,1.519853,1.523883,2048,2046
1671,834998,500,834998,1793,1889,1.444908,1.522271,1956,2042
1672,835498,500,835498,1700,1896,1.369963,1.527912,1860,2048
1673,835998,500,835998,1611,1890,1.298242,1.523077,1768,2044
1674,836498,500,836498,1526,1885,1.229744,1.519048,1689,2040
1675,836998,500,836998,1472,1891,1.186227,1.523883,1631,2044
1676,837498,500,837498,1429,1889,1.151575,1.522271,1591,2044
1677,837998,500,837998,1403,1886,1.130623,1.519853,1563,2038
1678,838498,500,838498,1386,1893,1.116923,1.525494,1544,2046
1679,838998,500,838998,1389,1886,1.119341,1.519853,1546,2040
1680,839498,500,839498,1408,1887,1.134652,1.520659,1568,2042
1681,839998,500,839998,1456,1890,1.173333,1.523077,1616,2046
1682,840498,500,840498,1511,1897,1.217656,1.528718,1674,2049
1683,840998,500,840998,1590,1883,1.281319,1.517436,1746,2038
1684,841498,500,841498,1667,1887,1.343370,1.520659,1827,2042
1685,841998,500,841998,1758,1893,1.416703,1.525494,1918,2048
1686,842498,500,842498,1850,1894,1.490842,1.526300,2009,2046
1687,842998,500,842998,1936,1891,1.560146,1.523883,2101,2046
1688,843498,500,843498,2026,1895,1.632674,1.527106,2191,2048
1689,843998,500,843998,2128,1891,1.714872,1.523883,2288,2046
1690,844498,500,844498,2206,1898,1.777729,1.529524,2374,2048
1691,844998,500,844998,2286,1890,1.842198,1.523077,2447,2044
1692,845498,500,845498,2327,1891,1.875238,1.523883,2494,2046
1693,845998,500,845998,2362,1895,1.903443,1.527106,2527,2048
1694,846498,500,846498,2384,1893,1.921172,1.525494,2549,2046
1695,846998,500,846998,2395,1890,1.930037,1.523077,2560,2044
1696,847498,500,847498,2384,1895,1.921172,1.527106,2546,2048
1697,847998,500,847998,2347,1887,1.891355,1.520659,2510,2040
1698,848498,500,848498,2288,1895,1.843810,1.527106,2453,2048
1699,848998,500,848998,2225,1885,1.793040,1.519048,2389,2044
1700,849498,500,849498,2145,1885,1.728572,1.519048,2310,2040
1701,849998,500,849998,2062,1894,1.661685,1.526300,2222,2048
1702,850498,500,850498,1966,1892,1.584322,1.524689,2127,2046
1703,850998,500,850998,1872,1885,1.508571,1.519048,2033,2040
1704,851498,500,851498,1776,1887,1.431209,1.520659,1938,2040
1705,851998,500,851998,1686,1890,1.358681,1.523077,1846,2044
1706,852498,500,852498,1590,1890,1.281319,1.523077,1749,2044
1707,852998,500,852998,1504,1886,1.212015,1.519853,1665,2040
1708,853498,500,853498,1445,1889,1.164469,1.522271,1601,2044
1709,853998,500,853998,1398,1893,1.126593,1.525494,1560,2046
1710,854498,500,854498,1374,1893,1.107253,1.525494,1533,2046
1711,854998,500,854998,1356,1892,1.092747,1.524689,1514,2046
1712,855498,500,855498,1353,1895,1.090330,1.527106,1513,2048
1713,855998,500,855998,1378,1891,1.110476,1.523883,1537,2044
1714,856498,500,856498,1424,1891,1.147546,1.523883,1584,2044
1715,856998,500,856998,1488,1890,1.199121,1.523077,1647,2044
1716,857498,500,857498,1565,1892,1.261172,1.524689,1722,2046
1717,857998,500,857998,1648,1882,1.328059,1.516630,1807,2036
1718,858498,500,858498,1743,1889,1.404615,1.522271,1903,2044
1719,858998,500,858998,1840,1891,1.482784,1.523883,2001,2042
1720,859498,500,859498,1937,1895,1.560952,1.527106,2102,2046
1721,859998,500,859998,2034,1894,1.639121,1.526300,2198,2046
1722,860498,500,860498,2135,1889,1.720513,1.522271,2300,2042
1723,860998,500,860998,2234,1893,1.800293,1.525494,2396,2046
1724,861498,500,861498,2317,1891,1.867180,1.523883,2478,2044
1725,861998,500,861998,2371,1889,1.910696,1.522271,2536,2040
1726,862498,500,862498,2411,1889,1.942930,1.522271,2575,2042
1727,862998,500,862998,2434,1889,1.961465,1.522271,2601,2042
1728,863498,500,863498,2450,1886,1.974359,1.519853,2617,2040
1729,863998,500,863998,2443,1881,1.968718,1.515824,2608,2036
1730,864498,500,864498,2416,1885,1.946960,1.519048,2578,2040
1731,864998,500,864998,2357,1895,1.899414,1.527106,2522,2048
1732,865498,500,865498,2289,1887,1.844615,1.520659,2455,2042
1733,865998,500,865998,2211,1887,1.781758,1.520659,2374,2042
1734,866498,500,866498,2123,1887,1.710843,1.520659,2283,2042
1735,866998,500,866998,2017,1893,1.625421,1.525494,2181,2046
1736,867498,500,867498,1922,1887,1.548864,1.520659,2079,2040
1737,867998,500,867998,1813,1889,1.461026,1.522271,1975,2042
1738,868498,500,868498,1716,1894,1.382857,1.526300,1875,2048
1739,868998,500,868998,1611,1890,1.298242,1.523077,1768,2044
1740,869498,500,869498,1511,1887,1.217656,1.520659,1672,2044
1741,869998,500,869998,1429,1895,1.151575,1.527106,1590,2046
1742,870498,500,870498,1378,1891,1.110476,1.523883,1536,2046
1743,870998,500,870998,1335,1893,1.075824,1.525494,1497,2046
1744,871498,500,871498,1308,1893,1.054066,1.525494,1471,2046
1745,871998,500,871998,1296,1891,1.044396,1.523883,1457,2044
1746,872498,500,872498,1306,1883,1.052454,1.517436,1468,2038
1747,872998,500,872998,1344,1891,1.083077,1.523883,1503,2046
1748,873498,500,873498,1406,1890,1.133040,1.523077,1563,2044
1749,873998,500,873998,1472,1888,1.186227,1.521465,1633,2044
1750,874498,500,874498,1563,1887,1.259560,1.520659,1718,2042
1751,874998,500,874998,1651,1890,1.330476,1.523077,1811,2044
1752,875498,500,875498,1754,1892,1.413480,1.524689,1914,2046
1753,875998,500,875998,1856,1888,1.495678,1.521465,2018,2042
1754,876498,500,876498,1963,1890,1.581905,1.523077,2124,2044
1755,876998,500,876998,2067,1895,1.665714,1.527106,2229,2048
1756,877498,500,877498,2175,1891,1.752747,1.523883,2337,2044
1757,877998,500,877998,2268,1891,1.827692,1.523883,2431,2046
1758,878498,500,878498,2342,1887,1.887326,1.520659,2508,2042
1759,878998,500,878998,2397,1884,1.931648,1.518242,2561,2040
1760,879498,500,879498,2435,1891,1.962271,1.523883,2601,2044
1761,879998,500,879998,2462,1893,1.984029,1.525494,2628,2048
1762,880498,500,880498,2473,1894,1.992894,1.526300,2639,2048
1763,880998,500,880998,2458,1892,1.980806,1.524689,2625,2046
1764,881498,500,881498,2418,1895,1.948571,1.527106,2585,2048
1765,881998,500,881998,2359,1893,1.901026,1.525494,2528,2048
1766,882498,500,882498,2291,1887,1.846227,1.520659,2457,2042
1767,882998,500,882998,2210,1894,1.780952,1.526300,2373,2048
1768,883498,500,883498,2115,1886,1.704396,1.519853,2278,2040
1769,883998,500,883998,2014,1891,1.623004,1.523883,2176,2044
1770,884498,500,884498,1914,1889,1.542418,1.522271,2075,2042
1771,884998,500,884998,1811,1894,1.459414,1.526300,1972,2046
1772,885498,500,885498,1705,1893,1.373993,1.525494,1864,2046
1773,885998,500,885998,1601,1891,1.290183,1.523883,1760,2044
1774,886498,500,886498,1508,1887,1.215238,1.520659,1670,2042
1775,886998,500,886998,1441,1895,1.161245,1.527106,1600,2048
1776,887498,500,887498,1392,1890,1.121758,1.523077,1550,2044
1777,887998,500,887998,1352,1889,1.089524,1.522271,1511,2044
1778,888498,500,888498,1326,1894,1.068571,1.526300,1484,2044
1779,888998,500,888998,1319,1897,1.062930,1.528718,1479,2049
1780,889498,500,889498,1334,1887,1.075018,1.520659,1496,2042
1781,889998,500,889998,1381,1893,1.112894,1.525494,1540,2046
1782,890498,500,890498,1437,1896,1.158022,1.527912,1596,2048
1783,890998,500,890998,1507,1890,1.214432,1.523077,1667,2044
1784,891498,500,891498,1595,1888,1.285348,1.521465,1749,2040
1785,891998,500,891998,1683,1894,1.356264,1.526300,1845,2046
1786,892498,500,892498,1778,1893,1.432821,1.525494,1940,2046
1787,892998,500,892998,1874,1891,1.510183,1.523883,2038,2044
1788,893498,500,893498,1975,1893,1.591575,1.525494,2138,2046
1789,893998,500,893998,2081,1889,1.676996,1.522271,2243,2044
1790,894498,500,894498,2176,1890,1.753553,1.523077,2340,2042
1791,894998,500,894998,2258,1889,1.819634,1.522271,2424,2044
1792,895498,500,895498,2320,1894,1.869597,1.526300,2483,2046
1793,895998,500,895998,2363,1890,1.904249,1.523077,2529,2044
1794,896498,500,896498,2397,1892,1.931648,1.524689,2562,2046
1795,896998,500,896998,2422,1891,1.951795,1.523883,2585,2044
1796,897498,500,897498,2417,1890,1.947766,1.523077,2582,2044
1797,897998,500,897998,2394,1891,1.929231,1.523883,2559,2044
1798,898498,500,898498,2347,1893,1.891355,1.525494,2511,2046
1799,898998,500,898998,2289,1891,1.844615,1.523883,2455,2044
1800,899498,500,899498,2219,1891,1.788205,1.523883,2382,2044
1801,899998,500,899998,2134,1891,1.719707,1.523883,2299,2044
1802,900498,500,900498,2045,1886,1.647985,1.519853,2208,2040
1803,900998,500,900998,1953,1890,1.573846,1.523077,2115,2044
1804,901498,500,901498,1854,1895,1.494066,1.527106,2020,2048
1805,901998,500,901998,1762,1894,1.419927,1.526300,1924,2046
1806,902498,500,902498,1666,1897,1.342564,1.528718,1825,2048
1807,902998,500,902998,1581,1894,1.274066,1.526300,1736,2046
1808,903498,500,903498,1504,1891,1.212015,1.523883,1664,2046
1809,903998,500,903998,1456,1889,1.173333,1.522271,1614,2042
1810,904498,500,904498,1415,1894,1.140293,1.526300,1576,2046
1811,904998,500,904998,1392,1890,1.121758,1.523077,1549,2046
1812,905498,500,905498,1375,1895,1.108059,1.527106,1536,2048
1813,905998,500,905998,1390,1889,1.120147,1.522271,1546,2042
1814,906498,500,906498,1421,1892,1.145128,1.524689,1580,2044
1815,906998,500,906998,1472,1895,1.186227,1.527106,1632,2048
1816,907498,500,907498,1535,1893,1.236996,1.525494,1694,2044
1817,907998,500,907998,1613,1893,1.299853,1.525494,1770,2046
1818,908498,500,908498,1696,1894,1.366740,1.526300,1855,2048
1819,908998,500,908998,1783,1892,1.436850,1.524689,1944,2046
1820,909498,500,909498,1874,1891,1.510183,1.523883,2036,2044
1821,909998,500,909998,1966,1893,1.584322,1.525494,2127,2044
1822,910498,500,910498,2064,1890,1.663297,1.523077,2224,2044
1823,910998,500,910998,2153,1893,1.735018,1.525494,2315,2046
1824,911498,500,911498,2234,1887,1.800293,1.520659,2397,2042
1825,911998,500,911998,2289,1891,1.844615,1.523883,2455,2046
1826,912498,500,912498,2333,1894,1.880073,1.526300,2498,2048
1827,912998,500,912998,2366,1887,1.906667,1.520659,2528,2040
1828,913498,500,913498,2385,1893,1.921978,1.525494,2549,2048
1829,913998,500,913998,2384,1883,1.921172,1.517436,2548,2040
1830,914498,500,914498,2365,1887,1.905861,1.520659,2529,2042
1831,914998,500,914998,2316,1888,1.866374,1.521465,2482,2040
1832,915498,500,915498,2265,1887,1.825275,1.520659,2427,2042
1833,915998,500,915998,2192,1893,1.766447,1.525494,2356,2046
1834,916498,500,916498,2114,1890,1.703590,1.523077,2277,2044
1835,916998,500,916998,2025,1883,1.631868,1.517436,2186,2038
1836,917498,500,917498,1936,1889,1.560146,1.522271,2097,2044
1837,917998,500,917998,1842,1891,1.484396,1.523883,2004,2046
1838,918498,500,918498,1753,1891,1.412674,1.523883,1914,2046
1839,918998,500,918998,1659,1894,1.336923,1.526300,1817,2046
1840,919498,500,919498,1572,1894,1.266813,1.526300,1729,2046
1841,919998,500,919998,1491,1894,1.201538,1.526300,1654,2046
1842,920498,500,920498,1451,1892,1.169304,1.524689,1606,2046
1843,920998,500,920998,1408,1893,1.134652,1.525494,1570,2046
1844,921498,500,921498,1389,1891,1.119341,1.523883,1547,2046
1845,921998,500,921998,1373,1897,1.106447,1.528718,1534,2048
1846,922498,500,922498,1383,1891,1.114506,1.523883,1544,2044
1847,922998,500,922998,1418,1892,1.142711,1.524689,1576,2046
1848,923498,500,923498,1472,1894,1.186227,1.526300,1631,2048
1849,923998,500,923998,1533,1895,1.235385,1.527106,1693,2048
1850,924498,500,924498,1614,1898,1.300659,1.529524,1771,2049
1851,924998,500,924998,1697,1893,1.367546,1.525494,1856,2048
1852,925498,500,925498,1787,1887,1.440073,1.520659,1950,2040
1853,925998,500,925998,1882,1892,1.516630,1.524689,2044,2044
1854,926498,500,926498,1975,1890,1.591575,1.523077,2137,2044
1855,926998,500,926998,2063,1893,1.662491,1.525494,2231,2046
1856,927498,500,927498,2163,1889,1.743077,1.522271,2329,2044
1857,927998,500,927998,2247,1888,1.810769,1.521465,2413,2042
1858,928498,500,928498,2315,1888,1.865568,1.521465,2480,2042
1859,928998,500,928998,2358,1890,1.900220,1.523077,2522,2044
1860,929498,500,929498,2393,1895,1.928425,1.527106,2553,2049
1861,929998,500,929998,2409,1894,1.941319,1.526300,2573,2046
1862,930498,500,930498,2414,1892,1.945348,1.524689,2579,2044
1863,930998,500,930998,2399,1889,1.933260,1.522271,2559,2042
1864,931498,500,931498,2351,1893,1.894579,1.525494,2517,2046
1865,931998,500,931998,2292,1889,1.847033,1.522271,2458,2044
1866,932498,500,932498,2224,1891,1.792235,1.523883,2388,2046
1867,932998,500,932998,2141,1889,1.725348,1.522271,2305,2042
1868,933498,500,933498,2046,1889,1.648791,1.522271,2213,2044
1869,933998,500,933998,1954,1892,1.574652,1.524689,2117,2046
1870,934498,500,934498,1857,1891,1.496483,1.523883,2021,2046
1871,934998,500,934998,1761,1887,1.419121,1.520659,1926,2042
1872,935498,500,935498,1667,1891,1.343370,1.523883,1826,2046
1873,935998,500,935998,1575,1893,1.269231,1.525494,1730,2046
1874,936498,500,936498,1488,1889,1.199121,1.522271,1649,2042
1875,936998,500,936998,1428,1900,1.150769,1.531136,1589,2053
1876,937498,500,937498,1389,1889,1.119341,1.522271,1548,2044
1877,937998,500,937998,1360,1889,1.095971,1.522271,1521,2044
1878,938498,500,938498,1347,1893,1.085495,1.525494,1504,2048
1879,938998,500,938998,1346,1891,1.084689,1.523883,1507,2046
1880,939498,500,939498,1372,1891,1.105641,1.523883,1532,2046
1881,939998,500,939998,1424,1890,1.147546,1.523077,1583,2044
1882,940498,500,940498,1483,1893,1.195092,1.525494,1644,2046
1883,940998,500,940998,1564,1890,1.260366,1.523077,1721,2044
1884,941498,500,941498,1648,1893,1.328059,1.525494,1807,2048
1885,941998,500,941998,1744,1892,1.405421,1.524689,1904,2046
1886,942498,500,942498,1840,1891,1.482784,1.523883,2000,2044
1887,942998,500,942998,1936,1893,1.560146,1.525494,2097,2046
1888,943498,500,943498,2032,1896,1.637509,1.527912,2194,2049
1889,943998,500,943998,2131,1890,1.717289,1.523077,2296,2044
1890,944498,500,944498,2225,1891,1.793040,1.523883,2390,2044
1891,944998,500,944998,2303,1892,1.855898,1.524689,2468,2046
1892,945498,500,945498,2358,1893,1.900220,1.525494,2520,2046
1893,945998,500,945998,2394,1890,1.929231,1.523077,2557,2044
1894,946498,500,946498,2416,1889,1.946960,1.522271,2583,2042
1895,946998,500,946998,2432,1894,1.959854,1.526300,2598,2048
1896,947498,500,947498,2421,1887,1.950989,1.520659,2588,2042
1897,947998,500,947998,2394,1891,1.929231,1.523883,2555,2046
1898,948498,500,948498,2335,1890,1.881685,1.523077,2499,2044
1899,948998,500,948998,2270,1890,1.829304,1.523077,2435,2044
1900,949498,500,949498,2192,1891,1.766447,1.523883,2354,2044
1901,949998,500,949998,2108,1891,1.698755,1.523883,2266,2046
1902,950498,500,950498,2002,1890,1.613333,1.523077,2169,2044
1903,950998,500,950998,1906,1891,1.535971,1.523883,2071,2046
1904,951498,500,951498,1816,1891,1.463443,1.523883,1974,2046
1905,951998,500,951998,1714,1891,1.381245,1.523883,1875,2044
1906,952498,500,952498,1616,1893,1.302271,1.525494,1774,2046
1907,952998,500,952998,1522,1889,1.226520,1.522271,1684,2042
1908,953498,500,953498,1461,1891,1.177363,1.523883,1615,2044
1909,953998,500,953998,1408,1891,1.134652,1.523883,1567,2046
1910,954498,500,954498,1371,1890,1.104835,1.523077,1533,2044
1911,954998,500,954998,1348,1891,1.086300,1.523883,1509,2046
1912,955498,500,955498,1341,1890,1.080659,1.523077,1502,2044
1913,955998,500,955998,1361,1892,1.096777,1.524689,1519,2044
1914,956498,500,956498,1399,1889,1.127399,1.522271,1560,2044
1915,956998,500,956998,1462,1891,1.178169,1.523883,1618,2044
1916,957498,500,957498,1523,1888,1.227326,1.521465,1686,2042
1917,957998,500,957998,1611,1895,1.298242,1.527106,1769,2048
1918,958498,500,958498,1701,1887,1.370769,1.520659,1861,2044
1919,958998,500,958998,1797,1895,1.448132,1.527106,1957,2048
1920,959498,500,959498,1891,1891,1.523883,1.523883,2054,2044
1921,959998,500,959998,1985,1890,1.599634,1.523077,2150,2044
1922,960498,500,960498,2091,1889,1.685055,1.522271,2251,2044
1923,960998,500,960998,2187,1889,1.762418,1.522271,2348,2044
1924,961498,500,961498,2269,1889,1.828498,1.522271,2433,2042
1925,961998,500,961998,2334,1889,1.880879,1.522271,2494,2042
1926,962498,500,962498,2370,1890,1.909890,1.523077,2536,2046
1927,962998,500,962998,2400,1890,1.934066,1.523077,2565,2044
1928,963498,500,963498,2417,1885,1.947766,1.519048,2586,2038
1929,963998,500,963998,2418,1889,1.948571,1.522271,2586,2042
1930,964498,500,964498,2399,1891,1.933260,1.523883,2561,2044
1931,964998,500,964998,2349,1892,1.892967,1.524689,2512,2046
1932,965498,500,965498,2289,1896,1.844615,1.527912,2451,2048
1933,965998,500,965998,2214,1889,1.784176,1.522271,2376,2044
1934,966498,500,966498,2128,1889,1.714872,1.522271,2292,2042
1935,966998,500,966998,2032,1890,1.637509,1.523077,2197,2044
1936,967498,500,967498,1937,1891,1.560952,1.523883,2101,2044
1937,967998,500,967998,1841,1893,1.483590,1.525494,2003,2046
1938,968498,500,968498,1745,1897,1.406227,1.528718,1907,2048
1939,968998,500,968998,1648,1895,1.328059,1.527106,1805,2048
1940,969498,500,969498,1557,1895,1.254725,1.527106,1712,2049
1941,969998,500,969998,1469,1894,1.183810,1.526300,1633,2048
1942,970498,500,970498,1424,1893,1.147546,1.525494,1582,2046
1943,970998,500,970998,1386,1893,1.116923,1.525494,1544,2046
1944,971498,500,971498,1357,1885,1.093553,1.519048,1517,2042
1945,971998,500,971998,1344,1888,1.083077,1.521465,1504,2042
1946,972498,500,972498,1349,1891,1.087106,1.523883,1513,2044
1947,972998,500,972998,1387,1886,1.117729,1.519853,1545,2040
1948,973498,500,973498,1441,1891,1.161245,1.523883,1602,2044
1949,973998,500,973998,1506,1894,1.213626,1.526300,1666,2048
1950,974498,500,974498,1591,1891,1.282125,1.523883,1747,2046
1951,974998,500,974998,1679,1891,1.353040,1.523883,1835,2044
1952,975498,500,975498,1773,1893,1.428791,1.525494,1933,2046
1953,975998,500,975998,1871,1894,1.507766,1.526300,2030,2048
1954,976498,500,976498,1967,1889,1.585128,1.522271,2128,2042
1955,976998,500,976998,2065,1888,1.664103,1.521465,2227,2042
1956,977498,500,977498,2165,1894,1.744689,1.526300,2327,2046
1957,977998,500,977998,2256,1890,1.818022,1.523077,2417,2044
1958,978498,500,978498,2322,1889,1.871209,1.522271,2488,2042
1959,978998,500,978998,2371,1893,1.910696,1.525494,2536,2046
1960,979498,500,979498,2405,1887,1.938095,1.520659,2569,2042
1961,979998,500,979998,2428,1893,1.956630,1.525494,2592,2046
1962,980498,500,980498,2429,1896,1.957436,1.527912,2598,2048
1963,980998,500,980998,2416,1895,1.946960,1.527106,2581,2048
1964,981498,500,981498,2374,1891,1.913114,1.523883,2539,2044
1965,981998,500,981998,2317,1895,1.867180,1.527106,2480,2048
1966,982498,500,982498,2247,1894,1.810769,1.526300,2411,2046
1967,982998,500,982998,2162,1884,1.742271,1.518242,2326,2038
1968,983498,500,983498,2073,1894,1.670550,1.526300,2233,2046
1969,983998,500,983998,1972,1898,1.589157,1.529524,2135,2048
1970,984498,500,984498,1867,1891,1.504542,1.523883,2036,2044
1971,984998,500,984998,1776,1890,1.431209,1.523077,1937,2044
1972,985498,500,985498,1675,1893,1.349817,1.525494,1833,2046
1973,985998,500,985998,1579,1891,1.272454,1.523883,1734,2046
1974,986498,500,986498,1488,1895,1.199121,1.527106,1648,2048
1975,986998,500,986998,1424,1888,1.147546,1.521465,1585,2044
1976,987498,500,987498,1383,1891,1.114506,1.523883,1542,2046
1977,987998,500,987998,1349,1887,1.087106,1.520659,1510,2040
1978,988498,500,988498,1328,1895,1.070183,1.527106,1489,2048
1979,988998,500,988998,1328,1893,1.070183,1.525494,1489,2046
1980,989498,500,989498,1360,1895,1.095971,1.527106,1512,2049
1981,989998,500,989998,1405,1897,1.132234,1.528718,1563,2049
1982,990498,500,990498,1462,1890,1.178169,1.523077,1624,2044
1983,990998,500,990998,1535,1895,1.236996,1.527106,1699,2048
1984,991498,500,991498,1626,1894,1.310330,1.526300,1785,2046
1985,991998,500,991998,1722,1890,1.387692,1.523077,1882,2044
1986,992498,500,992498,1815,1893,1.462637,1.525494,1980,2046
1987,992998,500,992998,1920,1888,1.547253,1.521465,2081,2042
1988,993498,500,993498,2013,1893,1.622198,1.525494,2179,2046
1989,993998,500,993998,2122,1897,1.710037,1.528718,2285,2051
1990,994498,500,994498,2218,1892,1.787399,1.524689,2381,2046
1991,994998,500,994998,2300,1894,1.853480,1.526300,2463,2046
1992,995498,500,995498,2355,1891,1.897802,1.523883,2519,2046
1993,995998,500,995998,2398,1895,1.932454,1.527106,2561,2048
1994,996498,500,996498,2423,1888,1.952601,1.521465,2590,2042
1995,996998,500,996998,2442,1894,1.967912,1.526300,2608,2048
1996,997498,500,997498,2436,1889,1.963077,1.522271,2602,2042
1997,997998,500,997998,2405,1889,1.938095,1.522271,2572,2044
1998,998498,500,998498,2353,1893,1.896191,1.525494,2518,2046
1999,998998,500,998998,2288,1890,1.843810,1.523077,2456,2044
2000,999498,500,999498,2217,1888,1.786593,1.521465,2377,2042
