tx_index,host_t_s,mode,run_id,event,seq,t_us,dt_us,dacV_code,dacI_code,engV,engI,clipV,clipI,flags
2914,1773423081.232689,test_sine,10,sample,210,116760,556,2047,2047,1.650000,1.650000,0,0,0
2915,1773423081.232778,test_sine,10,sample,211,117316,556,2434,2434,1.961868,1.961868,0,0,0
2916,1773423081.232810,test_sine,10,sample,212,117872,556,2805,2805,2.260105,2.260105,0,0,0
2917,1773423081.232832,test_sine,10,sample,213,118428,556,3142,3142,2.531678,2.531678,0,0,0
2918,1773423081.232850,test_sine,10,sample,214,118984,556,3431,3431,2.764717,2.764717,0,0,0
2919,1773423081.232868,test_sine,10,sample,215,119540,556,3659,3659,2.949038,2.949038,0,0,0
2920,1773423081.232886,test_sine,10,sample,216,120096,556,3818,3818,3.076585,3.076585,0,0,0
2921,1773423081.232904,test_sine,10,sample,217,120652,556,3899,3899,3.141783,3.141783,0,0,0
2922,1773423081.234243,test_sine,10,sample,218,121208,556,3899,3899,3.141783,3.141783,0,0,0
2923,1773423081.234323,test_sine,10,sample,219,121764,556,3818,3818,3.076585,3.076585,0,0,0
2924,1773423081.234351,test_sine,10,sample,220,122320,556,3659,3659,2.949038,2.949038,0,0,0
2925,1773423081.234371,test_sine,10,sample,221,122876,556,3431,3431,2.764717,2.764717,0,0,0
2926,1773423081.234388,test_sine,10,sample,222,123432,556,3142,3142,2.531678,2.531678,0,0,0
2927,1773423081.234405,test_sine,10,sample,223,123988,556,2805,2805,2.260105,2.260105,0,0,0
2928,1773423081.238580,test_sine,10,sample,224,124544,556,2434,2434,1.961868,1.961868,0,0,0
2929,1773423081.238623,test_sine,10,sample,225,125100,556,2048,2048,1.650000,1.650000,0,0,0
2930,1773423081.238645,test_sine,10,sample,226,125656,556,1661,1661,1.338132,1.338132,0,0,0
2931,1773423081.238662,test_sine,10,sample,227,126212,556,1290,1290,1.039895,1.039895,0,0,0
2932,1773423081.238679,test_sine,10,sample,228,126768,556,953,953,0.768322,0.768322,0,0,0
2933,1773423081.238712,test_sine,10,sample,229,127324,556,664,664,0.535283,0.535283,0,0,0
2934,1773423081.238728,test_sine,10,sample,230,127880,556,436,436,0.350962,0.350962,0,0,0
2935,1773423081.238744,test_sine,10,sample,231,128436,556,277,277,0.223415,0.223415,0,0,0
2936,1773423081.238765,test_sine,10,sample,232,128992,556,196,196,0.158217,0.158217,0,0,0
2937,1773423081.238784,test_sine,10,sample,233,129548,556,196,196,0.158217,0.158217,0,0,0
2938,1773423081.238801,test_sine,10,sample,234,130104,556,277,277,0.223415,0.223415,0,0,0
2939,1773423081.238817,test_sine,10,sample,235,130660,556,436,436,0.350962,0.350962,0,0,0
2940,1773423081.238833,test_sine,10,sample,236,131216,556,664,664,0.535283,0.535283,0,0,0
2941,1773423081.238850,test_sine,10,sample,237,131772,556,953,953,0.768322,0.768322,0,0,0
2942,1773423081.238866,test_sine,10,sample,238,132328,556,1290,1290,1.039895,1.039895,0,0,0
2943,1773423081.238881,test_sine,10,sample,239,132884,556,1661,1661,1.338132,1.338132,0,0,0
2944,1773423081.238896,test_sine,10,sample,240,133440,556,2047,2047,1.650000,1.650000,0,0,0
2945,1773423081.239157,test_sine,10,sample,241,133996,556,2434,2434,1.961868,1.961868,0,0,0
2946,1773423081.240948,test_sine,10,sample,242,134552,556,2805,2805,2.260105,2.260105,0,0,0
2947,1773423081.241038,test_sine,10,sample,243,135108,556,3142,3142,2.531678,2.531678,0,0,0
2948,1773423081.241070,test_sine,10,sample,244,135664,556,3431,3431,2.764717,2.764717,0,0,0
2949,1773423081.241091,test_sine,10,sample,245,136220,556,3659,3659,2.949038,2.949038,0,0,0
2950,1773423081.241110,test_sine,10,sample,246,136776,556,3818,3818,3.076585,3.076585,0,0,0
2951,1773423081.241130,test_sine,10,sample,247,137332,556,3899,3899,3.141783,3.141783,0,0,0
2952,1773423081.241169,test_sine,10,sample,248,137888,556,3899,3899,3.141783,3.141783,0,0,0
2953,1773423081.241187,test_sine,10,sample,249,138444,556,3818,3818,3.076585,3.076585,0,0,0
2954,1773423081.241205,test_sine,10,sample,250,139000,556,3659,3659,2.949038,2.949038,0,0,0
2955,1773423081.241222,test_sine,10,sample,251,139556,556,3431,3431,2.764717,2.764717,0,0,0
2956,1773423081.242106,test_sine,10,sample,252,140112,556,3142,3142,2.531678,2.531678,0,0,0
2957,1773423081.242222,test_sine,10,sample,253,140668,556,2805,2805,2.260105,2.260105,0,0,0
2958,1773423081.242251,test_sine,10,sample,254,141224,556,2434,2434,1.961868,1.961868,0,0,0
2959,1773423081.242271,test_sine,10,sample,255,141780,556,2048,2048,1.650000,1.650000,0,0,0
2960,1773423081.247996,test_sine,10,sample,256,142336,556,1661,1661,1.338132,1.338132,0,0,0
2961,1773423081.248057,test_sine,10,sample,257,142892,556,1290,1290,1.039895,1.039895,0,0,0
2962,1773423081.248098,test_sine,10,sample,258,143448,556,953,953,0.768322,0.768322,0,0,0
2963,1773423081.248119,test_sine,10,sample,259,144004,556,664,664,0.535283,0.535283,0,0,0
2964,1773423081.248137,test_sine,10,sample,260,144560,556,436,436,0.350962,0.350962,0,0,0
2965,1773423081.248154,test_sine,10,sample,261,145116,556,277,277,0.223415,0.223415,0,0,0
2966,1773423081.248210,test_sine,10,sample,262,145672,556,196,196,0.158217,0.158217,0,0,0
2967,1773423081.248230,test_sine,10,sample,263,146228,556,196,196,0.158217,0.158217,0,0,0
2968,1773423081.248250,test_sine,10,sample,264,146784,556,277,277,0.223415,0.223415,0,0,0
2969,1773423081.248268,test_sine,10,sample,265,147340,556,436,436,0.350962,0.350962,0,0,0
2970,1773423081.248286,test_sine,10,sample,266,147896,556,664,664,0.535283,0.535283,0,0,0
2971,1773423081.248303,test_sine,10,sample,267,148452,556,953,953,0.768322,0.768322,0,0,0
2972,1773423081.248327,test_sine,10,sample,268,149008,556,1290,1290,1.039895,1.039895,0,0,0
2973,1773423081.248345,test_sine,10,sample,269,149564,556,1661,1661,1.338132,1.338132,0,0,0
2974,1773423081.248362,test_sine,10,sample,270,150120,556,2047,2047,1.650000,1.650000,0,0,0
2975,1773423081.248379,test_sine,10,sample,271,150676,556,2434,2434,1.961868,1.961868,0,0,0
2976,1773423081.248398,test_sine,10,sample,272,151232,556,2805,2805,2.260105,2.260105,0,0,0
2977,1773423081.248416,test_sine,10,sample,273,151788,556,3142,3142,2.531678,2.531678,0,0,0
2978,1773423081.248811,test_sine,10,sample,274,152344,556,3431,3431,2.764717,2.764717,0,0,0
2979,1773423081.248902,test_sine,10,sample,275,152900,556,3659,3659,2.949038,2.949038,0,0,0
2980,1773423081.248935,test_sine,10,sample,276,153456,556,3818,3818,3.076585,3.076585,0,0,0
2981,1773423081.250859,test_sine,10,sample,277,154012,556,3899,3899,3.141783,3.141783,0,0,0
2982,1773423081.250931,test_sine,10,sample,278,154568,556,3899,3899,3.141783,3.141783,0,0,0
2983,1773423081.250956,test_sine,10,sample,279,155124,556,3818,3818,3.076585,3.076585,0,0,0
2984,1773423081.250975,test_sine,10,sample,280,155680,556,3659,3659,2.949038,2.949038,0,0,0
2985,1773423081.250992,test_sine,10,sample,281,156236,556,3431,3431,2.764717,2.764717,0,0,0
2986,1773423081.251009,test_sine,10,sample,282,156792,556,3142,3142,2.531678,2.531678,0,0,0
2987,1773423081.251025,test_sine,10,sample,283,157348,556,2805,2805,2.260105,2.260105,0,0,0
2988,1773423081.251040,test_sine,10,sample,284,157904,556,2434,2434,1.961868,1.961868,0,0,0
2989,1773423081.251056,test_sine,10,sample,285,158460,556,2048,2048,1.650000,1.650000,0,0,0
2990,1773423081.251072,test_sine,10,sample,286,159016,556,1661,1661,1.338132,1.338132,0,0,0
2991,1773423081.251194,test_sine,10,sample,287,159572,556,1290,1290,1.039895,1.039895,0,0,0
2992,1773423081.256809,test_sine,10,sample,288,160128,556,953,953,0.768322,0.768322,0,0,0
2993,1773423081.256842,test_sine,10,sample,289,160684,556,664,664,0.535283,0.535283,0,0,0
2994,1773423081.256873,test_sine,10,sample,290,161240,556,436,436,0.350962,0.350962,0,0,0
2995,1773423081.256887,test_sine,10,sample,291,161796,556,277,277,0.223415,0.223415,0,0,0
2996,1773423081.256908,test_sine,10,sample,292,162352,556,196,196,0.158217,0.158217,0,0,0
2997,1773423081.256926,test_sine,10,sample,293,162908,556,196,196,0.158217,0.158217,0,0,0
2998,1773423081.256942,test_sine,10,sample,294,163464,556,277,277,0.223415,0.223415,0,0,0
2999,1773423081.256956,test_sine,10,sample,295,164020,556,436,436,0.350962,0.350962,0,0,0
3000,1773423081.256970,test_sine,10,sample,296,164576,556,664,664,0.535283,0.535283,0,0,0
3001,1773423081.256985,test_sine,10,sample,297,165132,556,953,953,0.768322,0.768322,0,0,0
3002,1773423081.257000,test_sine,10,sample,298,165688,556,1290,1290,1.039895,1.039895,0,0,0
3003,1773423081.257014,test_sine,10,sample,299,166244,556,1661,1661,1.338132,1.338132,0,0,0
3004,1773423081.260891,test_sine,11,sample,0,0,556,2048,2048,1.650000,1.650000,0,0,0
3005,1773423081.261005,test_sine,11,sample,1,556,556,2434,2434,1.961868,1.961868,0,0,0
3006,1773423081.261049,test_sine,11,sample,2,1112,556,2805,2805,2.260105,2.260105,0,0,0
3007,1773423081.261071,test_sine,11,sample,3,1668,556,3142,3142,2.531678,2.531678,0,0,0
3008,1773423081.261091,test_sine,11,sample,4,2224,556,3431,3431,2.764717,2.764717,0,0,0
3009,1773423081.261110,test_sine,11,sample,5,2780,556,3659,3659,2.949038,2.949038,0,0,0
3010,1773423081.261128,test_sine,11,sample,6,3336,556,3818,3818,3.076585,3.076585,0,0,0
3011,1773423081.261169,test_sine,11,sample,7,3892,556,3899,3899,3.141783,3.141783,0,0,0
3012,1773423081.261188,test_sine,11,sample,8,4448,556,3899,3899,3.141783,3.141783,0,0,0
3013,1773423081.261206,test_sine,11,sample,9,5004,556,3818,3818,3.076585,3.076585,0,0,0
3014,1773423081.261224,test_sine,11,sample,10,5560,556,3659,3659,2.949038,2.949038,0,0,0
3015,1773423081.261243,test_sine,11,sample,11,6116,556,3431,3431,2.764717,2.764717,0,0,0
3016,1773423081.261261,test_sine,11,sample,12,6672,556,3142,3142,2.531678,2.531678,0,0,0
3017,1773423081.261280,test_sine,11,sample,13,7228,556,2805,2805,2.260105,2.260105,0,0,0
3018,1773423081.261298,test_sine,11,sample,14,7784,556,2434,2434,1.961868,1.961868,0,0,0
3019,1773423081.261316,test_sine,11,sample,15,8340,556,2048,2048,1.650000,1.650000,0,0,0
3020,1773423081.261335,test_sine,11,sample,16,8896,556,1661,1661,1.338132,1.338132,0,0,0
3021,1773423081.261352,test_sine,11,sample,17,9452,556,1290,1290,1.039895,1.039895,0,0,0
3022,1773423081.261516,test_sine,11,sample,18,10008,556,953,953,0.768322,0.768322,0,0,0
3023,1773423081.261535,test_sine,11,sample,19,10564,556,664,664,0.535283,0.535283,0,0,0
3024,1773423081.263493,test_sine,11,sample,20,11120,556,436,436,0.350962,0.350962,0,0,0
3025,1773423081.263518,test_sine,11,sample,21,11676,556,277,277,0.223415,0.223415,0,0,0
3026,1773423081.263538,test_sine,11,sample,22,12232,556,196,196,0.158217,0.158217,0,0,0
3027,1773423081.263556,test_sine,11,sample,23,12788,556,196,196,0.158217,0.158217,0,0,0
3028,1773423081.263572,test_sine,11,sample,24,13344,556,277,277,0.223415,0.223415,0,0,0
3029,1773423081.263588,test_sine,11,sample,25,13900,556,436,436,0.350962,0.350962,0,0,0
3030,1773423081.263610,test_sine,11,sample,26,14456,556,664,664,0.535283,0.535283,0,0,0
3031,1773423081.263626,test_sine,11,sample,27,15012,556,953,953,0.768322,0.768322,0,0,0
3032,1773423081.263640,test_sine,11,sample,28,15568,556,1290,1290,1.039895,1.039895,0,0,0
3033,1773423081.264476,test_sine,11,sample,29,16124,556,1661,1661,1.338132,1.338132,0,0,0
3034,1773423081.264491,test_sine,11,sample,30,16680,556,2047,2047,1.650000,1.650000,0,0,0
3035,1773423081.264503,test_sine,11,sample,31,17236,556,2434,2434,1.961868,1.961868,0,0,0
3036,1773423081.270727,test_sine,11,sample,32,17792,556,2805,2805,2.260105,2.260105,0,0,0
3037,1773423081.270761,test_sine,11,sample,33,18348,556,3142,3142,2.531678,2.531678,0,0,0
3038,1773423081.270774,test_sine,11,sample,34,18904,556,3431,3431,2.764717,2.764717,0,0,0
3039,1773423081.270786,test_sine,11,sample,35,19460,556,3659,3659,2.949038,2.949038,0,0,0
3040,1773423081.270799,test_sine,11,sample,36,20016,556,3818,3818,3.076585,3.076585,0,0,0
3041,1773423081.270811,test_sine,11,sample,37,20572,556,3899,3899,3.141783,3.141783,0,0,0
3042,1773423081.270824,test_sine,11,sample,38,21128,556,3899,3899,3.141783,3.141783,0,0,0
3043,1773423081.270836,test_sine,11,sample,39,21684,556,3818,3818,3.076585,3.076585,0,0,0
3044,1773423081.270848,test_sine,11,sample,40,22240,556,3659,3659,2.949038,2.949038,0,0,0
3045,1773423081.270860,test_sine,11,sample,41,22796,556,3431,3431,2.764717,2.764717,0,0,0
3046,1773423081.270872,test_sine,11,sample,42,23352,556,3142,3142,2.531678,2.531678,0,0,0
3047,1773423081.270884,test_sine,11,sample,43,23908,556,2805,2805,2.260105,2.260105,0,0,0
3048,1773423081.270896,test_sine,11,sample,44,24464,556,2434,2434,1.961868,1.961868,0,0,0
3049,1773423081.270909,test_sine,11,sample,45,25020,556,2048,2048,1.650000,1.650000,0,0,0
3050,1773423081.270926,test_sine,11,sample,46,25576,556,1661,1661,1.338132,1.338132,0,0,0
3051,1773423081.270938,test_sine,11,sample,47,26132,556,1290,1290,1.039895,1.039895,0,0,0
3052,1773423081.271000,test_sine,11,sample,48,26688,556,953,953,0.768322,0.768322,0,0,0
3053,1773423081.271216,test_sine,11,sample,49,27244,556,664,664,0.535283,0.535283,0,0,0
3054,1773423081.273716,test_sine,11,sample,50,27800,556,436,436,0.350962,0.350962,0,0,0
3055,1773423081.273734,test_sine,11,sample,51,28356,556,277,277,0.223415,0.223415,0,0,0
3056,1773423081.273747,test_sine,11,sample,52,28912,556,196,196,0.158217,0.158217,0,0,0
3057,1773423081.273760,test_sine,11,sample,53,29468,556,196,196,0.158217,0.158217,0,0,0
3058,1773423081.273772,test_sine,11,sample,54,30024,556,277,277,0.223415,0.223415,0,0,0
3059,1773423081.273784,test_sine,11,sample,55,30580,556,436,436,0.350962,0.350962,0,0,0
3060,1773423081.273796,test_sine,11,sample,56,31136,556,664,664,0.535283,0.535283,0,0,0
3061,1773423081.273809,test_sine,11,sample,57,31692,556,953,953,0.768322,0.768322,0,0,0
3062,1773423081.273821,test_sine,11,sample,58,32248,556,1290,1290,1.039895,1.039895,0,0,0
3063,1773423081.273833,test_sine,11,sample,59,32804,556,1661,1661,1.338132,1.338132,0,0,0
3064,1773423081.273845,test_sine,11,sample,60,33360,556,2047,2047,1.650000,1.650000,0,0,0
3065,1773423081.273858,test_sine,11,sample,61,33916,556,2434,2434,1.961868,1.961868,0,0,0
3066,1773423081.273870,test_sine,11,sample,62,34472,556,2805,2805,2.260105,2.260105,0,0,0
3067,1773423081.273882,test_sine,11,sample,63,35028,556,3142,3142,2.531678,2.531678,0,0,0
3068,1773423081.280696,test_sine,11,sample,64,35584,556,3431,3431,2.764717,2.764717,0,0,0
3069,1773423081.280732,test_sine,11,sample,65,36140,556,3659,3659,2.949038,2.949038,0,0,0
3070,1773423081.280764,test_sine,11,sample,66,36696,556,3818,3818,3.076585,3.076585,0,0,0
3071,1773423081.280777,test_sine,11,sample,67,37252,556,3899,3899,3.141783,3.141783,0,0,0
3072,1773423081.280790,test_sine,11,sample,68,37808,556,3899,3899,3.141783,3.141783,0,0,0
3073,1773423081.280802,test_sine,11,sample,69,38364,556,3818,3818,3.076585,3.076585,0,0,0
3074,1773423081.280814,test_sine,11,sample,70,38920,556,3659,3659,2.949038,2.949038,0,0,0
3075,1773423081.280827,test_sine,11,sample,71,39476,556,3431,3431,2.764717,2.764717,0,0,0
3076,1773423081.280839,test_sine,11,sample,72,40032,556,3142,3142,2.531678,2.531678,0,0,0
3077,1773423081.280851,test_sine,11,sample,73,40588,556,2805,2805,2.260105,2.260105,0,0,0
3078,1773423081.280863,test_sine,11,sample,74,41144,556,2434,2434,1.961868,1.961868,0,0,0
3079,1773423081.280875,test_sine,11,sample,75,41700,556,2048,2048,1.650000,1.650000,0,0,0
3080,1773423081.280888,test_sine,11,sample,76,42256,556,1661,1661,1.338132,1.338132,0,0,0
3081,1773423081.280900,test_sine,11,sample,77,42812,556,1290,1290,1.039895,1.039895,0,0,0
3082,1773423081.280912,test_sine,11,sample,78,43368,556,953,953,0.768322,0.768322,0,0,0
3083,1773423081.280924,test_sine,11,sample,79,43924,556,664,664,0.535283,0.535283,0,0,0
3084,1773423081.280957,test_sine,11,sample,80,44480,556,436,436,0.350962,0.350962,0,0,0
3085,1773423081.281196,test_sine,11,sample,81,45036,556,277,277,0.223415,0.223415,0,0,0
3086,1773423081.283690,test_sine,11,sample,82,45592,556,196,196,0.158217,0.158217,0,0,0
3087,1773423081.283712,test_sine,11,sample,83,46148,556,196,196,0.158217,0.158217,0,0,0
3088,1773423081.283725,test_sine,11,sample,84,46704,556,277,277,0.223415,0.223415,0,0,0
3089,1773423081.283741,test_sine,11,sample,85,47260,556,436,436,0.350962,0.350962,0,0,0
3090,1773423081.283752,test_sine,11,sample,86,47816,556,664,664,0.535283,0.535283,0,0,0
3091,1773423081.283764,test_sine,11,sample,87,48372,556,953,953,0.768322,0.768322,0,0,0
3092,1773423081.283777,test_sine,11,sample,88,48928,556,1290,1290,1.039895,1.039895,0,0,0
3093,1773423081.283790,test_sine,11,sample,89,49484,556,1661,1661,1.338132,1.338132,0,0,0
3094,1773423081.283806,test_sine,11,sample,90,50040,556,2047,2047,1.650000,1.650000,0,0,0
3095,1773423081.283818,test_sine,11,sample,91,50596,556,2434,2434,1.961868,1.961868,0,0,0
3096,1773423081.283831,test_sine,11,sample,92,51152,556,2805,2805,2.260105,2.260105,0,0,0
3097,1773423081.283843,test_sine,11,sample,93,51708,556,3142,3142,2.531678,2.531678,0,0,0
3098,1773423081.283855,test_sine,11,sample,94,52264,556,3431,3431,2.764717,2.764717,0,0,0
3099,1773423081.283867,test_sine,11,sample,95,52820,556,3659,3659,2.949038,2.949038,0,0,0
3100,1773423081.289963,test_sine,11,sample,96,53376,556,3818,3818,3.076585,3.076585,0,0,0
3101,1773423081.290007,test_sine,11,sample,97,53932,556,3899,3899,3.141783,3.141783,0,0,0
3102,1773423081.290038,test_sine,11,sample,98,54488,556,3899,3899,3.141783,3.141783,0,0,0
3103,1773423081.290052,test_sine,11,sample,99,55044,556,3818,3818,3.076585,3.076585,0,0,0
3104,1773423081.290064,test_sine,11,sample,100,55600,556,3659,3659,2.949038,2.949038,0,0,0
3105,1773423081.290077,test_sine,11,sample,101,56156,556,3431,3431,2.764717,2.764717,0,0,0
3106,1773423081.290089,test_sine,11,sample,102,56712,556,3142,3142,2.531678,2.531678,0,0,0
3107,1773423081.290102,test_sine,11,sample,103,57268,556,2805,2805,2.260105,2.260105,0,0,0
3108,1773423081.290131,test_sine,11,sample,104,57824,556,2434,2434,1.961868,1.961868,0,0,0
3109,1773423081.290143,test_sine,11,sample,105,58380,556,2048,2048,1.650000,1.650000,0,0,0
3110,1773423081.290156,test_sine,11,sample,106,58936,556,1661,1661,1.338132,1.338132,0,0,0
3111,1773423081.290169,test_sine,11,sample,107,59492,556,1290,1290,1.039895,1.039895,0,0,0
3112,1773423081.290181,test_sine,11,sample,108,60048,556,953,953,0.768322,0.768322,0,0,0
3113,1773423081.290193,test_sine,11,sample,109,60604,556,664,664,0.535283,0.535283,0,0,0
3114,1773423081.290205,test_sine,11,sample,110,61160,556,436,436,0.350962,0.350962,0,0,0
