sample_number,timestamp_ticks,dt_us,flags,dac0_code,dac1_code,dac2_code,dac3_code,dac0_src_channel,dac0_src_name,dac0_unit,dac0_real_value,dac0_fullscale,dac1_src_channel,dac1_src_name,dac1_unit,dac1_real_value,dac1_fullscale,dac2_src_channel,dac2_src_name,dac2_unit,dac2_real_value,dac2_fullscale,dac3_src_channel,dac3_src_name,dac3_unit,dac3_real_value,dac3_fullscale
1224,611499,500,0,2388,2038,2048,2048,1,VCY,kV,31.265792,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1225,611999,500,0,2435,2044,2048,2048,1,VCY,kV,35.632011,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1226,612499,500,0,2465,2044,2048,2048,1,VCY,kV,38.410514,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1227,612999,500,0,2483,2038,2048,2048,1,VCY,kV,40.089829,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1228,613499,500,0,2497,2042,2048,2048,1,VCY,kV,41.311149,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1229,613999,500,0,2490,2038,2048,2048,1,VCY,kV,40.700489000000005,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1230,614499,500,0,2463,2042,2048,2048,1,VCY,kV,38.16625,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1231,614999,500,0,2410,2044,2048,2048,1,VCY,kV,33.372569,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1232,615499,500,0,2351,2044,2048,2048,1,VCY,kV,27.937695,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1233,615999,500,0,2282,2040,2048,2048,1,VCY,kV,21.525765,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1234,616499,500,0,2204,2044,2048,2048,1,VCY,kV,14.319977,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1235,616999,500,0,2117,2042,2048,2048,1,VCY,kV,6.3508640000000005,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1236,617499,500,0,2028,2042,2048,2048,1,VCY,kV,-1.862513,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1237,617999,500,0,1941,2044,2048,2048,1,VCY,kV,-9.862159,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1238,618499,500,0,1857,2042,2048,2048,1,VCY,kV,-17.556475,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1239,618999,500,0,1769,2044,2048,2048,1,VCY,kV,-25.708786,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1240,619499,500,0,1691,2046,2048,2048,1,VCY,kV,-32.914574,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1241,619999,500,0,1626,2042,2048,2048,1,VCY,kV,-38.899042,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1242,620499,500,0,1587,2046,2048,2048,1,VCY,kV,-42.410337,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1243,620999,500,0,1565,2046,2048,2048,1,VCY,kV,-44.486581,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1244,621499,500,0,1551,2042,2048,2048,1,VCY,kV,-45.768967,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1245,621999,500,0,1548,2042,2048,2048,1,VCY,kV,-46.013231000000005,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1246,622499,500,0,1567,2044,2048,2048,1,VCY,kV,-44.333916,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1247,622999,500,0,1609,2046,2048,2048,1,VCY,kV,-40.425692,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1248,623499,500,0,1673,2046,2048,2048,1,VCY,kV,-34.563356,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1249,623999,500,0,1745,2036,2048,2048,1,VCY,kV,-27.907162,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
1250,624499,500,0,1826,2046,2048,2048,1,VCY,kV,-20.45711,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1251,624999,500,0,1915,2044,2048,2048,1,VCY,kV,-12.243733,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1252,625499,500,0,2012,2044,2048,2048,1,VCY,kV,-3.3586300000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1253,625999,500,0,2109,2044,2048,2048,1,VCY,kV,5.5875390000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1254,626499,500,0,2201,2042,2048,2048,1,VCY,kV,14.075713,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1255,626999,500,0,2294,2046,2048,2048,1,VCY,kV,22.655486,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1256,627499,500,0,2390,2040,2048,2048,1,VCY,kV,31.448990000000002,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1257,627999,500,0,2470,2044,2048,2048,1,VCY,kV,38.837976000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1258,628499,500,0,2530,2040,2048,2048,1,VCY,kV,44.425515000000004,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1259,628999,500,0,2568,2042,2048,2048,1,VCY,kV,47.875744000000005,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1260,629499,500,0,2589,2044,2048,2048,1,VCY,kV,49.829856,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1261,629999,500,0,2605,2040,2048,2048,1,VCY,kV,51.29544,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1262,630499,500,0,2600,2038,2048,2048,1,VCY,kV,50.867978,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1263,630999,500,0,2575,2042,2048,2048,1,VCY,kV,48.547470000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1264,631499,500,0,2521,2042,2048,2048,1,VCY,kV,43.509525000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1265,631999,500,0,2454,2046,2048,2048,1,VCY,kV,37.372392,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1266,632499,500,0,2376,2044,2048,2048,1,VCY,kV,30.197137,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1267,632999,500,0,2289,2038,2048,2048,1,VCY,kV,22.228024,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1268,633499,500,0,2192,2044,2048,2048,1,VCY,kV,13.281855,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1269,633999,500,0,2089,2042,2048,2048,1,VCY,kV,3.786092,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1270,634499,500,0,1986,2046,2048,2048,1,VCY,kV,-5.709671,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1271,634999,500,0,1888,2044,2048,2048,1,VCY,kV,-14.747439,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1272,635499,500,0,1787,2042,2048,2048,1,VCY,kV,-24.029471,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1273,635999,500,0,1691,2042,2048,2048,1,VCY,kV,-32.884041,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1274,636499,500,0,1609,2046,2048,2048,1,VCY,kV,-40.456225,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1275,636999,500,0,1550,2042,2048,2048,1,VCY,kV,-45.891099000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1276,637499,500,0,1512,2044,2048,2048,1,VCY,kV,-49.371861,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1277,637999,500,0,1488,2042,2048,2048,1,VCY,kV,-51.539704,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1278,638499,500,0,1472,2040,2048,2048,1,VCY,kV,-53.066354000000004,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1279,638999,500,0,1480,2046,2048,2048,1,VCY,kV,-52.333562,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1280,639499,500,0,1510,2042,2048,2048,1,VCY,kV,-49.524526,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1281,639999,500,0,1567,2044,2048,2048,1,VCY,kV,-44.27285,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1282,640499,500,0,1635,2042,2048,2048,1,VCY,kV,-37.983052,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1283,640999,500,0,1715,2040,2048,2048,1,VCY,kV,-30.624599,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1284,641499,500,0,1805,2044,2048,2048,1,VCY,kV,-22.350156000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1285,641999,500,0,1906,2044,2048,2048,1,VCY,kV,-13.068124000000001,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1286,642499,500,0,2010,2044,2048,2048,1,VCY,kV,-3.541828,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1287,642999,500,0,2112,2042,2048,2048,1,VCY,kV,5.923402,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1288,643499,500,0,2212,2042,2048,2048,1,VCY,kV,15.113835,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1289,643999,500,0,2316,2044,2048,2048,1,VCY,kV,24.640131,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1290,644499,500,0,2410,2042,2048,2048,1,VCY,kV,33.342036,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1291,644999,500,0,2490,2044,2048,2048,1,VCY,kV,40.700489000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1292,645499,500,0,2543,2048,2048,2048,1,VCY,kV,45.585769,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1293,645999,500,0,2582,2044,2048,2048,1,VCY,kV,49.15813,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1294,646499,500,0,2606,2042,2048,2048,1,VCY,kV,51.356506,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1295,646999,500,0,2619,2044,2048,2048,1,VCY,kV,52.547293,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1296,647499,500,0,2607,2044,2048,2048,1,VCY,kV,51.509171,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1297,647999,500,0,2572,2040,2048,2048,1,VCY,kV,48.272673000000005,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1298,648499,500,0,2514,2044,2048,2048,1,VCY,kV,42.898865,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1299,648999,500,0,2445,2040,2048,2048,1,VCY,kV,36.548001,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1300,649499,500,0,2365,2036,2048,2048,1,VCY,kV,29.159015,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
1301,649999,500,0,2274,2044,2048,2048,1,VCY,kV,20.792973,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1302,650499,500,0,2174,2046,2048,2048,1,VCY,kV,11.633073,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1303,650999,500,0,2073,2040,2048,2048,1,VCY,kV,2.289975,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1304,651499,500,0,1973,2044,2048,2048,1,VCY,kV,-6.930991000000001,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1305,651999,500,0,1872,2044,2048,2048,1,VCY,kV,-16.18249,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1306,652499,500,0,1771,2044,2048,2048,1,VCY,kV,-25.525588000000003,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1307,652999,500,0,1682,2040,2048,2048,1,VCY,kV,-33.677899000000004,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1308,653499,500,0,1610,2044,2048,2048,1,VCY,kV,-40.334093,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1309,653999,500,0,1563,2046,2048,2048,1,VCY,kV,-44.669779,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1310,654499,500,0,1530,2042,2048,2048,1,VCY,kV,-47.662013,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1311,654999,500,0,1505,2044,2048,2048,1,VCY,kV,-49.982521,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1312,655499,500,0,1500,2044,2048,2048,1,VCY,kV,-50.471049,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1313,655999,500,0,1517,2042,2048,2048,1,VCY,kV,-48.8528,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1314,656499,500,0,1561,2044,2048,2048,1,VCY,kV,-44.822444000000004,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1315,656999,500,0,1621,2044,2048,2048,1,VCY,kV,-39.295971,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1316,657499,500,0,1694,2042,2048,2048,1,VCY,kV,-32.639777,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1317,657999,500,0,1775,2046,2048,2048,1,VCY,kV,-25.098126,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1318,658499,500,0,1869,2040,2048,2048,1,VCY,kV,-16.48782,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1319,658999,500,0,1967,2040,2048,2048,1,VCY,kV,-7.450052,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1320,659499,500,0,2066,2042,2048,2048,1,VCY,kV,1.6793150000000001,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1321,659999,500,0,2163,2042,2048,2048,1,VCY,kV,10.564418,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1322,660499,500,0,2265,2042,2048,2048,1,VCY,kV,19.968582,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1323,660999,500,0,2361,2046,2048,2048,1,VCY,kV,28.853685000000002,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1324,661499,500,0,2446,2042,2048,2048,1,VCY,kV,36.609067,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1325,661999,500,0,2505,2040,2048,2048,1,VCY,kV,42.074474,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1326,662499,500,0,2547,2042,2048,2048,1,VCY,kV,45.921632,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1327,662999,500,0,2573,2044,2048,2048,1,VCY,kV,48.333739,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1328,663499,500,0,2593,2042,2048,2048,1,VCY,kV,50.196252,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1329,663999,500,0,2589,2042,2048,2048,1,VCY,kV,49.799323,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1330,664499,500,0,2562,2046,2048,2048,1,VCY,kV,47.295617,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1331,664999,500,0,2509,2040,2048,2048,1,VCY,kV,42.440870000000004,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1332,665499,500,0,2446,2044,2048,2048,1,VCY,kV,36.609067,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1333,665999,500,0,2368,2038,2048,2048,1,VCY,kV,29.494878,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1334,666499,500,0,2281,2038,2048,2048,1,VCY,kV,21.495232,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1335,666999,500,0,2183,2042,2048,2048,1,VCY,kV,12.457464,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1336,667499,500,0,2084,2042,2048,2048,1,VCY,kV,3.297564,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1337,667999,500,0,1983,2044,2048,2048,1,VCY,kV,-5.953935,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1338,668499,500,0,1886,2046,2048,2048,1,VCY,kV,-14.900104,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1339,668999,500,0,1784,2044,2048,2048,1,VCY,kV,-24.334801000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1340,669499,500,0,1690,2042,2048,2048,1,VCY,kV,-33.006173000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1341,669999,500,0,1612,2044,2048,2048,1,VCY,kV,-40.120362,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1342,670499,500,0,1560,2048,2048,2048,1,VCY,kV,-44.944576000000005,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1343,670999,500,0,1523,2044,2048,2048,1,VCY,kV,-48.303206,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1344,671499,500,0,1501,2044,2048,2048,1,VCY,kV,-50.37945,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1345,671999,500,0,1488,2046,2048,2048,1,VCY,kV,-51.600770000000004,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1346,672499,500,0,1500,2042,2048,2048,1,VCY,kV,-50.471049,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1347,672999,500,0,1537,2044,2048,2048,1,VCY,kV,-47.081886000000004,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1348,673499,500,0,1597,2046,2048,2048,1,VCY,kV,-41.494347000000005,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1349,673999,500,0,1668,2044,2048,2048,1,VCY,kV,-35.021351,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1350,674499,500,0,1750,2044,2048,2048,1,VCY,kV,-27.4797,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1351,674999,500,0,1843,2042,2048,2048,1,VCY,kV,-18.838861,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1352,675499,500,0,1945,2044,2048,2048,1,VCY,kV,-9.495763,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1353,675999,500,0,2048,2044,2048,2048,1,VCY,kV,0.030533,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1354,676499,500,0,2150,2040,2048,2048,1,VCY,kV,9.434697,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1355,676999,500,0,2252,2040,2048,2048,1,VCY,kV,18.808328,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1356,677499,500,0,2357,2044,2048,2048,1,VCY,kV,28.456756000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1357,677999,500,0,2449,2044,2048,2048,1,VCY,kV,36.914397,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1358,678499,500,0,2523,2046,2048,2048,1,VCY,kV,43.692723,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1359,678999,500,0,2571,2042,2048,2048,1,VCY,kV,48.181074,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1360,679499,500,0,2604,2044,2048,2048,1,VCY,kV,51.173308,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1361,679999,500,0,2630,2042,2048,2048,1,VCY,kV,53.554882,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1362,680499,500,0,2635,2042,2048,2048,1,VCY,kV,54.012877,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1363,680999,500,0,2618,2038,2048,2048,1,VCY,kV,52.455694,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1364,681499,500,0,2571,2046,2048,2048,1,VCY,kV,48.181074,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1365,681999,500,0,2509,2044,2048,2048,1,VCY,kV,42.410337,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1366,682499,500,0,2433,2042,2048,2048,1,VCY,kV,35.479346,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1367,682999,500,0,2348,2042,2048,2048,1,VCY,kV,27.601832,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1368,683499,500,0,2250,2042,2048,2048,1,VCY,kV,18.564064000000002,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1369,683999,500,0,2146,2040,2048,2048,1,VCY,kV,9.007235,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1370,684499,500,0,2040,2044,2048,2048,1,VCY,kV,-0.732792,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1371,684999,500,0,1936,2046,2048,2048,1,VCY,kV,-10.350687,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1372,685499,500,0,1827,2044,2048,2048,1,VCY,kV,-20.334978,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1373,685999,500,0,1723,2042,2048,2048,1,VCY,kV,-29.952873,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1374,686499,500,0,1632,2042,2048,2048,1,VCY,kV,-38.288382,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1375,686999,500,0,1563,2040,2048,2048,1,VCY,kV,-44.700312000000004,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1376,687499,500,0,1514,2036,2048,2048,1,VCY,kV,-49.15813,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
1377,687999,500,0,1480,2048,2048,2048,1,VCY,kV,-52.303029,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1378,688499,500,0,1452,2046,2048,2048,1,VCY,kV,-54.867801,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1379,688999,500,0,1450,2042,2048,2048,1,VCY,kV,-55.020466,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1380,689499,500,0,1472,2044,2048,2048,1,VCY,kV,-53.066354000000004,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1381,689999,500,0,1520,2040,2048,2048,1,VCY,kV,-48.608536,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1382,690499,500,0,1582,2042,2048,2048,1,VCY,kV,-42.868332,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1383,690999,500,0,1659,2044,2048,2048,1,VCY,kV,-35.784676000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1384,691499,500,0,1745,2046,2048,2048,1,VCY,kV,-27.876629,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1385,691999,500,0,1842,2040,2048,2048,1,VCY,kV,-18.93046,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1386,692499,500,0,1946,2046,2048,2048,1,VCY,kV,-9.373631,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1387,692999,500,0,2052,2042,2048,2048,1,VCY,kV,0.335863,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1388,693499,500,0,2155,2044,2048,2048,1,VCY,kV,9.892692,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1389,693999,500,0,2266,2046,2048,2048,1,VCY,kV,20.090714000000002,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1390,694499,500,0,2367,2044,2048,2048,1,VCY,kV,29.342213,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1391,694999,500,0,2456,2042,2048,2048,1,VCY,kV,37.55559,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1392,695499,500,0,2519,2042,2048,2048,1,VCY,kV,43.356860000000005,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1393,695999,500,0,2568,2048,2048,2048,1,VCY,kV,47.906277,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1394,696499,500,0,2603,2044,2048,2048,1,VCY,kV,51.112242,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1395,696999,500,0,2628,2044,2048,2048,1,VCY,kV,53.402217,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1396,697499,500,0,2627,2040,2048,2048,1,VCY,kV,53.280085,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
1397,697999,500,0,2602,2044,2048,2048,1,VCY,kV,51.020643,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1398,698499,500,0,2555,2048,2048,2048,1,VCY,kV,46.654424,188.571808,2,ICW,A,0.0,1604.500742,,,,,,,,,,
1399,698999,500,0,2496,2038,2048,2048,1,VCY,kV,41.250083000000004,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1400,699499,500,0,2423,2038,2048,2048,1,VCY,kV,34.532823,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1401,699999,500,0,2336,2038,2048,2048,1,VCY,kV,26.533177000000002,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1402,700499,500,0,2243,2042,2048,2048,1,VCY,kV,17.953404,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1403,700999,500,0,2144,2046,2048,2048,1,VCY,kV,8.85457,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1404,701499,500,0,2045,2038,2048,2048,1,VCY,kV,-0.30533,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
1405,701999,500,0,1944,2042,2048,2048,1,VCY,kV,-9.556829,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1406,702499,500,0,1839,2044,2048,2048,1,VCY,kV,-19.266323,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1407,702999,500,0,1744,2044,2048,2048,1,VCY,kV,-27.998761000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1408,703499,500,0,1665,2042,2048,2048,1,VCY,kV,-35.265615000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
1409,703999,500,0,1609,2044,2048,2048,1,VCY,kV,-40.456225,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1410,704499,500,0,1565,2044,2048,2048,1,VCY,kV,-44.456048,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
1411,704999,500,0,1530,2046,2048,2048,1,VCY,kV,-47.692546,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1412,705499,500,0,1511,2046,2048,2048,1,VCY,kV,-49.402394,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1413,705999,500,0,1516,2046,2048,2048,1,VCY,kV,-48.974932,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
1414,706499,500,0,1546,2044,2048,2048,1,VCY,kV,-46.257495,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
