702,702531,64623592,-715737594,
703,703531,104317028,-126887199,
704,704531,437501649,328088716,
705,705531,1854699955,268838679,
706,706531,1688728008,-232479437,
707,707531,191943453,-577998869,
708,708531,-808088254,-681918589,
709,709531,-1139554131,-805334054,
710,710531,-893650654,-1038286055,
711,711531,-824394259,-1315951699,
712,712531,-1511332737,-1460336886,
713,713531,-2069094826,-1323490774,
714,714531,-1535812592,-1015797886,
715,715531,-507467615,-746430122,
716,716531,468122253,-598529043,
717,717531,597070928,-477840252,
718,718531,190672185,-188249432,
719,719531,618177046,206669002,
720,720531,1798754269,345186324,
721,721531,2147483647,85073292,
722,722531,1079297013,-215731600,
723,723531,-190486161,-242460549,
724,724531,-245564844,-253957752,
725,725531,394022270,-639034753,
726,726531,-349712753,-1145592104,
727,727531,-1748376751,-1313508863,
728,728531,-2020464246,-1254418609,
729,729531,-1591526630,-1217511376,
730,730531,-1152527016,-1156350780,
731,731531,-540041006,-1057954605,
732,732531,-511363828,-904555857,
733,733531,-686336829,-537950509,
734,734531,302602620,-101984977,
735,735531,1518456558,88848117,
736,736531,1761975020,54214260,
737,737531,1250699155,20034060,
738,738531,640101926,88035784,
739,739531,643541286,115249394,
740,740531,1204444958,-174342592,
741,741531,573216775,-694460903,
742,742531,-1078997140,-984380885,
743,743531,-1716723952,-988449735,
744,744531,-1262029946,-1074346285,
745,745531,-984556618,-1313156822,
746,746531,-1317344155,-1405757017,
747,747531,-1647952620,-1216040606,
748,748531,-1297831453,-895135032,
749,749531,-272636388,-603282404,
750,750531,538808832,-369808265,
751,751531,1009404380,-205902713,
752,752531,971537721,-66325277,
753,753531,736085664,161474464,
754,754531,1261597749,315065146,
755,755531,1891650687,121916672,
756,756531,1144555429,-256652609,
757,757531,-180035273,-471817100,
758,758531,-651174986,-568220662,
759,759531,-639110857,-770751030,
760,760531,-604274811,-1123062629,
761,761531,-1232801003,-1416549115,
762,762531,-2147483648,-1384848666,
763,763531,-1928830528,-1133009321,
764,764531,-743072845,-992067321,
765,765531,-301524778,-915906896,
766,766531,-250308997,-671114842,
767,767531,135185383,-335247116,
768,768531,566476789,-36431377,
769,769531,1255112512,175783929,
770,770531,1845621284,194379395,
771,771531,1522465898,44009861,
772,772531,643174585,-66065375,
773,773531,301297398,-119653673,
774,774531,340066213,-327736351,
775,775531,195425303,-753567245,
776,776531,-836821281,-1135193651,
777,777531,-1910171431,-1223448582,
778,778531,-1810862888,-1171636451,
779,779531,-1127606397,-1217951864,
780,780531,-1010163295,-1272576630,
781,781531,-1141476868,-1123079391,
782,782531,-935287707,-773599920,
783,783531,-209230563,-397841816,
784,784531,921011631,-173607306,
785,785531,1331101848,-66103238,
786,786531,1115273176,64516085,
787,787531,1083707832,172226804,
788,788531,1164653024,162518964,
789,789531,1070998453,25159082,
790,790531,952489774,-284489238,
791,791531,44417265,-666429073,
792,792531,-1161584490,-857676416,
793,793531,-1251710025,-937535267,
794,794531,-912397270,-1156867891,
