sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
233,116500,500,1473,1293,1317,1136,1.197000,1.053000,0,0
234,117000,500,1607,1174,1444,1009,1.306000,0.956000,0,0
235,117500,500,1753,1086,1597,921,1.427000,0.886000,0,0
236,118000,500,1907,1027,1744,863,1.547000,0.837000,0,0
237,118500,500,2073,1027,1909,865,1.682000,0.836000,0,0
238,119000,500,2242,1072,2077,909,1.817000,0.876000,0,0
239,119500,500,2406,1165,2240,1003,1.946000,0.952000,0,0
240,120000,500,2547,1292,2381,1136,2.060000,1.056000,0,0
241,120500,500,2671,1454,2499,1297,2.157000,1.186000,0,0
242,121000,500,2771,1642,2606,1487,2.242000,1.338000,0,0
243,121500,500,2858,1824,2693,1669,2.312000,1.488000,0,0
244,122000,500,2918,2005,2745,1850,2.358000,1.630000,0,0
245,122500,500,2939,2217,2771,2064,2.373000,1.805000,0,0
246,123000,500,2924,2451,2758,2292,2.363000,1.993000,0,0
247,123500,500,2881,2675,2715,2515,2.326000,2.168000,0,0
248,124000,500,2809,2848,2640,2690,2.270000,2.312000,0,0
249,124500,500,2712,3009,2544,2855,2.190000,2.442000,0,0
250,125000,500,2587,3171,2416,3026,2.090000,2.562000,0,0
