sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI,state
1,2129000,500,1822,2115,1649,1961,1.470000,1.723000,0,0,LOOP
2,2129500,500,1996,1994,1808,1846,1.603000,1.620000,0,0,LOOP
3,2130000,500,2177,1872,1985,1717,1.749000,1.520000,0,0,LOOP
4,2130500,500,2358,1760,2157,1607,1.880000,1.437000,0,0,LOOP
5,2131000,500,2525,1660,2319,1505,2.002000,1.355000,0,0,LOOP
6,2131500,500,2673,1579,2451,1410,2.109000,1.291000,0,0,LOOP
7,2132000,500,2796,1513,2559,1359,2.204000,1.240000,0,0,LOOP
8,2132500,500,2893,1456,2661,1301,2.283000,1.188000,0,0,LOOP
9,2133000,500,2961,1419,2727,1264,2.342000,1.160000,0,0,LOOP
10,2133500,500,3003,1411,2774,1252,2.371000,1.147000,0,0,LOOP
11,2134000,500,3007,1420,2768,1280,2.378000,1.164000,0,0,LOOP
12,2134500,500,2979,1465,2747,1305,2.355000,1.189000,0,0,LOOP
13,2135000,500,2913,1528,2683,1373,2.304000,1.252000,0,0,LOOP
14,2135500,500,2815,1595,2591,1437,2.230000,1.301000,0,0,LOOP
15,2136000,500,2690,1685,2474,1535,2.128000,1.364000,0,0,LOOP
16,2136500,500,2544,1781,2330,1622,2.016000,1.459000,0,0,LOOP
17,2137000,500,2385,1905,2190,1750,1.897000,1.553000,0,0,LOOP
18,2137500,500,2218,2026,2021,1872,1.777000,1.663000,0,0,LOOP
19,2138000,500,2039,2144,1849,1986,1.628000,1.751000,0,0,LOOP
20,2138500,500,1858,2266,1686,2124,1.495000,1.838000,0,0,LOOP
21,2139000,500,1679,2367,1519,2208,1.363000,1.923000,0,0,LOOP
22,2139500,500,1518,2466,1357,2315,1.244000,2.007000,0,0,LOOP
23,2140000,500,1377,2541,1231,2396,1.131000,2.074000,0,0,LOOP
24,2140500,500,1265,2603,1115,2448,1.044000,2.128000,0,0,LOOP
25,2141000,500,1176,2653,1034,2494,0.976000,2.152000,0,0,LOOP
26,2141500,500,1115,2685,971,2533,0.927000,2.181000,0,0,LOOP
27,2142000,500,1087,2684,944,2528,0.911000,2.183000,0,0,LOOP
28,2142500,500,1094,2662,945,2505,0.915000,2.157000,0,0,LOOP
29,2143000,500,1133,2605,993,2447,0.939000,2.113000,0,0,LOOP
30,2143500,500,1211,2548,1070,2391,1.006000,2.068000,0,0,LOOP
31,2144000,500,1319,2475,1177,2306,1.085000,2.003000,0,0,LOOP
32,2144500,500,1451,2385,1299,2241,1.186000,1.928000,0,0,LOOP
0,2145000,500,1655,2233,1489,2081,1.341000,1.820000,0,0,LOOP
1,2145500,500,1822,2115,1649,1962,1.469000,1.719000,0,0,LOOP
2,2146000,500,1996,1994,1812,1854,1.602000,1.625000,0,0,LOOP
3,2146500,500,2177,1872,1985,1728,1.736000,1.519000,0,0,LOOP
4,2147000,500,2358,1760,2154,1606,1.877000,1.439000,0,0,LOOP
5,2147500,500,2525,1660,2310,1505,2.004000,1.353000,0,0,LOOP
6,2148000,500,2673,1579,2457,1421,2.114000,1.289000,0,0,LOOP
7,2148500,500,2796,1513,2559,1342,2.204000,1.235000,0,0,LOOP
8,2149000,500,2893,1456,2672,1300,2.287000,1.189000,0,0,LOOP
9,2149500,500,2961,1419,2733,1264,2.344000,1.160000,0,0,LOOP
10,2150000,500,3003,1411,2768,1264,2.374000,1.158000,0,0,LOOP
11,2150500,500,3007,1420,2767,1274,2.374000,1.166000,0,0,LOOP
12,2151000,500,2979,1465,2752,1306,2.347000,1.204000,0,0,LOOP
13,2151500,500,2913,1528,2683,1379,2.302000,1.250000,0,0,LOOP
14,2152000,500,2815,1595,2593,1459,2.229000,1.308000,0,0,LOOP
15,2152500,500,2690,1685,2470,1529,2.138000,1.379000,0,0,LOOP
16,2153000,500,2544,1781,2329,1631,2.022000,1.454000,0,0,LOOP
17,2153500,500,2385,1905,2187,1746,1.907000,1.554000,0,0,LOOP
18,2154000,500,2218,2026,2021,1846,1.769000,1.648000,0,0,LOOP
19,2154500,500,2039,2144,1858,1995,1.635000,1.736000,0,0,LOOP
20,2155000,500,1858,2266,1685,2106,1.504000,1.844000,0,0,LOOP
21,2155500,500,1679,2367,1514,2207,1.366000,1.925000,0,0,LOOP
22,2156000,500,1518,2466,1362,2307,1.240000,1.997000,0,0,LOOP
23,2156500,500,1377,2541,1217,2396,1.135000,2.060000,0,0,LOOP
24,2157000,500,1265,2603,1123,2443,1.044000,2.113000,0,0,LOOP
25,2157500,500,1176,2653,1040,2497,0.979000,2.153000,0,0,LOOP
26,2158000,500,1115,2685,975,2522,0.928000,2.169000,0,0,LOOP
27,2158500,500,1087,2684,957,2528,0.903000,2.191000,0,0,LOOP
28,2159000,500,1094,2662,953,2501,0.909000,2.160000,0,0,LOOP
29,2159500,500,1133,2605,988,2448,0.936000,2.115000,0,0,LOOP
30,2160000,500,1211,2548,1072,2389,1.001000,2.072000,0,0,LOOP
31,2160500,500,1319,2475,1168,2321,1.086000,2.009000,0,0,LOOP
32,2161000,500,1451,2385,1293,2253,1.186000,1.939000,0,0,LOOP
0,2161500,500,1655,2233,1494,2080,1.342000,1.820000,0,0,LOOP
1,2162000,500,1822,2115,1648,1963,1.468000,1.722000,0,0,LOOP
2,2162500,500,1996,1994,1813,1845,1.599000,1.624000,0,0,LOOP
3,2163000,500,2177,1872,1984,1722,1.736000,1.536000,0,0,LOOP
4,2163500,500,2358,1760,2160,1605,1.881000,1.444000,0,0,LOOP
5,2164000,500,2525,1660,2315,1503,2.002000,1.352000,0,0,LOOP
6,2164500,500,2673,1579,2453,1410,2.122000,1.301000,0,0,LOOP
7,2165000,500,2796,1513,2559,1374,2.204000,1.221000,0,0,LOOP
8,2165500,500,2893,1456,2667,1297,2.293000,1.189000,0,0,LOOP
9,2166000,500,2961,1419,2735,1260,2.344000,1.158000,0,0,LOOP
10,2166500,500,3003,1411,2773,1249,2.374000,1.149000,0,0,LOOP
11,2167000,500,3007,1420,2771,1268,2.372000,1.153000,0,0,LOOP
12,2167500,500,2979,1465,2751,1309,2.357000,1.189000,0,0,LOOP
13,2168000,500,2913,1528,2683,1375,2.307000,1.251000,0,0,LOOP
14,2168500,500,2815,1595,2590,1443,2.229000,1.315000,0,0,LOOP
15,2169000,500,2690,1685,2474,1526,2.131000,1.397000,0,0,LOOP
16,2169500,500,2544,1781,2337,1634,2.026000,1.453000,0,0,LOOP
17,2170000,500,2385,1905,2186,1753,1.903000,1.552000,0,0,LOOP
18,2170500,500,2218,2026,2024,1872,1.775000,1.650000,0,0,LOOP
19,2171000,500,2039,2144,1851,2000,1.643000,1.736000,0,0,LOOP
20,2171500,500,1858,2266,1683,2111,1.497000,1.842000,0,0,LOOP
21,2172000,500,1679,2367,1516,2211,1.359000,1.923000,0,0,LOOP
22,2172500,500,1518,2466,1360,2307,1.239000,1.998000,0,0,LOOP
23,2173000,500,1377,2541,1229,2384,1.129000,2.071000,0,0,LOOP
24,2173500,500,1265,2603,1119,2475,1.049000,2.115000,0,0,LOOP
25,2174000,500,1176,2653,1038,2498,0.980000,2.153000,0,0,LOOP
26,2174500,500,1115,2685,976,2530,0.928000,2.178000,0,0,LOOP
27,2175000,500,1087,2684,946,2537,0.907000,2.188000,0,0,LOOP
28,2175500,500,1094,2662,949,2496,0.913000,2.164000,0,0,LOOP
29,2176000,500,1133,2605,983,2448,0.940000,2.115000,0,0,LOOP
30,2176500,500,1211,2548,1067,2393,1.008000,2.071000,0,0,LOOP
31,2177000,500,1319,2475,1168,2331,1.084000,2.020000,0,0,LOOP
32,2177500,500,1451,2385,1293,2233,1.187000,1.938000,0,0,LOOP
0,2178000,500,1655,2233,1488,2065,1.346000,1.817000,0,0,LOOP
1,2178500,500,1822,2115,1654,1949,1.470000,1.719000,0,0,LOOP
2,2179000,500,1996,1994,1815,1840,1.605000,1.624000,0,0,LOOP
3,2179500,500,2177,1872,1984,1719,1.735000,1.526000,0,0,LOOP
4,2180000,500,2358,1760,2151,1617,1.870000,1.431000,0,0,LOOP
5,2180500,500,2525,1660,2320,1511,2.004000,1.353000,0,0,LOOP
6,2181000,500,2673,1579,2448,1424,2.112000,1.289000,0,0,LOOP
7,2181500,500,2796,1513,2559,1360,2.204000,1.236000,0,0,LOOP
8,2182000,500,2893,1456,2661,1296,2.294000,1.186000,0,0,LOOP
9,2182500,500,2961,1419,2736,1258,2.337000,1.160000,0,0,LOOP
10,2183000,500,3003,1411,2768,1254,2.374000,1.152000,0,0,LOOP
11,2183500,500,3007,1420,2770,1264,2.373000,1.160000,0,0,LOOP
12,2184000,500,2979,1465,2745,1326,2.359000,1.203000,0,0,LOOP
13,2184500,500,2913,1528,2685,1363,2.300000,1.251000,0,0,LOOP
14,2185000,500,2815,1595,2592,1439,2.228000,1.301000,0,0,LOOP
15,2185500,500,2690,1685,2473,1531,2.132000,1.371000,0,0,LOOP
16,2186000,500,2544,1781,2337,1622,2.014000,1.446000,0,0,LOOP
17,2186500,500,2385,1905,2192,1767,1.900000,1.558000,0,0,LOOP
18,2187000,500,2218,2026,2027,1872,1.774000,1.648000,0,0,LOOP
19,2187500,500,2039,2144,1856,1993,1.641000,1.744000,0,0,LOOP
20,2188000,500,1858,2266,1686,2114,1.500000,1.852000,0,0,LOOP
21,2188500,500,1679,2367,1522,2218,1.366000,1.922000,0,0,LOOP
22,2189000,500,1518,2466,1363,2311,1.241000,1.997000,0,0,LOOP
23,2189500,500,1377,2541,1231,2385,1.134000,2.063000,0,0,LOOP
24,2190000,500,1265,2603,1119,2458,1.040000,2.115000,0,0,LOOP
25,2190500,500,1176,2653,1040,2485,0.975000,2.166000,0,0,LOOP
26,2191000,500,1115,2685,976,2523,0.923000,2.171000,0,0,LOOP
27,2191500,500,1087,2684,946,2527,0.904000,2.176000,0,0,LOOP
28,2192000,500,1094,2662,954,2509,0.907000,2.167000,0,0,LOOP
29,2192500,500,1133,2605,985,2446,0.943000,2.110000,0,0,LOOP
30,2193000,500,1211,2548,1072,2386,0.994000,2.071000,0,0,LOOP
31,2193500,500,1319,2475,1168,2319,1.078000,2.011000,0,0,LOOP
32,2194000,500,1451,2385,1298,2233,1.184000,1.945000,0,0,LOOP
0,2194500,500,1655,2233,1490,2077,1.346000,1.814000,0,0,LOOP
1,2195000,500,1822,2115,1655,1955,1.470000,1.716000,0,0,LOOP
2,2195500,500,1996,1994,1813,1843,1.603000,1.624000,0,0,LOOP
3,2196000,500,2177,1872,1985,1721,1.739000,1.525000,0,0,LOOP
4,2196500,500,2358,1760,2160,1598,1.883000,1.446000,0,0,LOOP
5,2197000,500,2525,1660,2306,1510,1.998000,1.354000,0,0,LOOP
6,2197500,500,2673,1579,2448,1422,2.114000,1.288000,0,0,LOOP
7,2198000,500,2796,1513,2559,1357,2.204000,1.238000,0,0,LOOP
8,2198500,500,2893,1456,2663,1303,2.287000,1.176000,0,0,LOOP
9,2199000,500,2961,1419,2736,1264,2.341000,1.168000,0,0,LOOP
10,2199500,500,3003,1411,2768,1258,2.372000,1.155000,0,0,LOOP
11,2200000,500,3007,1420,2777,1264,2.377000,1.160000,0,0,LOOP
12,2200500,500,2979,1465,2750,1307,2.357000,1.194000,0,0,LOOP
13,2201000,500,2913,1528,2691,1367,2.303000,1.261000,0,0,LOOP
14,2201500,500,2815,1595,2587,1441,2.233000,1.304000,0,0,LOOP
15,2202000,500,2690,1685,2466,1529,2.128000,1.375000,0,0,LOOP
16,2202500,500,2544,1781,2336,1616,2.026000,1.458000,0,0,LOOP
17,2203000,500,2385,1905,2188,1757,1.901000,1.553000,0,0,LOOP
18,2203500,500,2218,2026,2022,1858,1.770000,1.650000,0,0,LOOP
19,2204000,500,2039,2144,1855,1991,1.637000,1.744000,0,0,LOOP
20,2204500,500,1858,2266,1683,2112,1.506000,1.845000,0,0,LOOP
21,2205000,500,1679,2367,1520,2219,1.359000,1.919000,0,0,LOOP
22,2205500,500,1518,2466,1360,2315,1.237000,2.011000,0,0,LOOP
23,2206000,500,1377,2541,1228,2384,1.126000,2.063000,0,0,LOOP
24,2206500,500,1265,2603,1123,2446,1.044000,2.114000,0,0,LOOP
25,2207000,500,1176,2653,1033,2495,0.977000,2.152000,0,0,LOOP
26,2207500,500,1115,2685,983,2528,0.927000,2.183000,0,0,LOOP
27,2208000,500,1087,2684,953,2526,0.903000,2.179000,0,0,LOOP
28,2208500,500,1094,2662,959,2511,0.912000,2.164000,0,0,LOOP
29,2209000,500,1133,2605,987,2459,0.940000,2.117000,0,0,LOOP
30,2209500,500,1211,2548,1072,2390,1.001000,2.077000,0,0,LOOP
31,2210000,500,1319,2475,1166,2318,1.085000,2.011000,0,0,LOOP
32,2210500,500,1451,2385,1297,2229,1.182000,1.939000,0,0,LOOP
0,2211000,500,1655,2233,1490,2064,1.341000,1.814000,0,0,LOOP
1,2211500,500,1822,2115,1648,1971,1.470000,1.727000,0,0,LOOP
2,2212000,500,1996,1994,1808,1839,1.599000,1.624000,0,0,LOOP
3,2212500,500,2177,1872,1978,1722,1.740000,1.524000,0,0,LOOP
4,2213000,500,2358,1760,2160,1616,1.880000,1.443000,0,0,LOOP
5,2213500,500,2525,1660,2311,1491,2.007000,1.345000,0,0,LOOP
6,2214000,500,2673,1579,2451,1424,2.116000,1.289000,0,0,LOOP
7,2214500,500,2796,1513,2559,1358,2.204000,1.238000,0,0,LOOP
8,2215000,500,2893,1456,2667,1296,2.289000,1.189000,0,0,LOOP
9,2215500,500,2961,1419,2729,1249,2.338000,1.160000,0,0,LOOP
10,2216000,500,3003,1411,2770,1255,2.372000,1.149000,0,0,LOOP
11,2216500,500,3007,1420,2773,1263,2.379000,1.160000,0,0,LOOP
12,2217000,500,2979,1465,2751,1304,2.357000,1.193000,0,0,LOOP
13,2217500,500,2913,1528,2685,1382,2.304000,1.245000,0,0,LOOP
14,2218000,500,2815,1595,2598,1427,2.229000,1.304000,0,0,LOOP
15,2218500,500,2690,1685,2470,1531,2.133000,1.372000,0,0,LOOP
16,2219000,500,2544,1781,2337,1622,2.026000,1.454000,0,0,LOOP
17,2219500,500,2385,1905,2181,1750,1.904000,1.554000,0,0,LOOP
18,2220000,500,2218,2026,2029,1867,1.774000,1.655000,0,0,LOOP
19,2220500,500,2039,2144,1856,1986,1.634000,1.744000,0,0,LOOP
20,2221000,500,1858,2266,1689,2106,1.498000,1.839000,0,0,LOOP
21,2221500,500,1679,2367,1519,2227,1.359000,1.925000,0,0,LOOP
22,2222000,500,1518,2466,1362,2315,1.238000,2.007000,0,0,LOOP
23,2222500,500,1377,2541,1232,2384,1.131000,2.065000,0,0,LOOP
24,2223000,500,1265,2603,1123,2448,1.044000,2.116000,0,0,LOOP
25,2223500,500,1176,2653,1033,2494,0.980000,2.150000,0,0,LOOP
26,2224000,500,1115,2685,972,2526,0.928000,2.179000,0,0,LOOP
27,2224500,500,1087,2684,945,2529,0.903000,2.181000,0,0,LOOP
28,2225000,500,1094,2662,950,2507,0.910000,2.155000,0,0,LOOP
29,2225500,500,1133,2605,993,2462,0.941000,2.112000,0,0,LOOP
30,2226000,500,1211,2548,1066,2395,1.005000,2.080000,0,0,LOOP
31,2226500,500,1319,2475,1168,2319,1.089000,2.013000,0,0,LOOP
32,2227000,500,1451,2385,1293,2230,1.187000,1.939000,0,0,LOOP
0,2227500,500,1655,2233,1481,2079,1.341000,1.831000,0,0,LOOP
1,2228000,500,1822,2115,1646,1968,1.468000,1.714000,0,0,LOOP
2,2228500,500,1996,1994,1815,1837,1.599000,1.622000,0,0,LOOP
3,2229000,500,2177,1872,1982,1717,1.739000,1.530000,0,0,LOOP
4,2229500,500,2358,1760,2153,1617,1.872000,1.442000,0,0,LOOP
5,2230000,500,2525,1660,2320,1501,2.005000,1.352000,0,0,LOOP
6,2230500,500,2673,1579,2455,1423,2.117000,1.289000,0,0,LOOP
7,2231000,500,2796,1513,2559,1358,2.204000,1.238000,0,0,LOOP
8,2231500,500,2893,1456,2666,1285,2.286000,1.182000,0,0,LOOP
9,2232000,500,2961,1419,2725,1270,2.338000,1.164000,0,0,LOOP
10,2232500,500,3003,1411,2763,1250,2.372000,1.159000,0,0,LOOP
11,2233000,500,3007,1420,2768,1265,2.373000,1.164000,0,0,LOOP
12,2233500,500,2979,1465,2752,1301,2.357000,1.201000,0,0,LOOP
13,2234000,500,2913,1528,2688,1360,2.307000,1.255000,0,0,LOOP
14,2234500,500,2815,1595,2594,1439,2.235000,1.306000,0,0,LOOP
15,2235000,500,2690,1685,2474,1532,2.133000,1.371000,0,0,LOOP
16,2235500,500,2544,1781,2336,1629,2.020000,1.458000,0,0,LOOP
17,2236000,500,2385,1905,2190,1755,1.900000,1.549000,0,0,LOOP
18,2236500,500,2218,2026,2018,1872,1.769000,1.650000,0,0,LOOP
19,2237000,500,2039,2144,1855,1987,1.636000,1.745000,0,0,LOOP
20,2237500,500,1858,2266,1687,2113,1.504000,1.844000,0,0,LOOP
21,2238000,500,1679,2367,1527,2209,1.364000,1.919000,0,0,LOOP
22,2238500,500,1518,2466,1360,2322,1.245000,2.001000,0,0,LOOP
23,2239000,500,1377,2541,1229,2385,1.135000,2.062000,0,0,LOOP
24,2239500,500,1265,2603,1126,2446,1.044000,2.114000,0,0,LOOP
25,2240000,500,1176,2653,1042,2495,0.973000,2.155000,0,0,LOOP
26,2240500,500,1115,2685,975,2523,0.919000,2.187000,0,0,LOOP
27,2241000,500,1087,2684,943,2528,0.907000,2.175000,0,0,LOOP
28,2241500,500,1094,2662,959,2506,0.912000,2.159000,0,0,LOOP
29,2242000,500,1133,2605,992,2448,0.932000,2.105000,0,0,LOOP
30,2242500,500,1211,2548,1071,2386,1.006000,2.077000,0,0,LOOP
31,2243000,500,1319,2475,1168,2320,1.083000,2.013000,0,0,LOOP
32,2243500,500,1451,2385,1295,2227,1.185000,1.935000,0,0,LOOP
0,2244000,500,1655,2233,1488,2093,1.341000,1.816000,0,0,LOOP
1,2244500,500,1822,2115,1653,1962,1.469000,1.706000,0,0,LOOP
2,2245000,500,1996,1994,1811,1838,1.602000,1.624000,0,0,LOOP
3,2245500,500,2177,1872,1984,1719,1.738000,1.525000,0,0,LOOP
4,2246000,500,2358,1760,2160,1612,1.877000,1.444000,0,0,LOOP
5,2246500,500,2525,1660,2303,1493,1.997000,1.367000,0,0,LOOP
6,2247000,500,2673,1579,2451,1424,2.114000,1.289000,0,0,LOOP
7,2247500,500,2796,1513,2559,1355,2.204000,1.235000,0,0,LOOP
8,2248000,500,2893,1456,2659,1306,2.287000,1.186000,0,0,LOOP
9,2248500,500,2961,1419,2734,1264,2.339000,1.152000,0,0,LOOP
10,2249000,500,3003,1411,2774,1251,2.374000,1.155000,0,0,LOOP
11,2249500,500,3007,1420,2774,1267,2.378000,1.160000,0,0,LOOP
12,2250000,500,2979,1465,2752,1311,2.354000,1.193000,0,0,LOOP
13,2250500,500,2913,1528,2688,1357,2.305000,1.251000,0,0,LOOP
14,2251000,500,2815,1595,2595,1441,2.228000,1.301000,0,0,LOOP
15,2251500,500,2690,1685,2470,1534,2.130000,1.379000,0,0,LOOP
16,2252000,500,2544,1781,2339,1618,2.021000,1.450000,0,0,LOOP
17,2252500,500,2385,1905,2194,1743,1.902000,1.548000,0,0,LOOP
18,2253000,500,2218,2026,2025,1873,1.768000,1.650000,0,0,LOOP
19,2253500,500,2039,2144,1856,1984,1.640000,1.744000,0,0,LOOP
20,2254000,500,1858,2266,1685,2112,1.504000,1.845000,0,0,LOOP
21,2254500,500,1679,2367,1511,2213,1.367000,1.922000,0,0,LOOP
22,2255000,500,1518,2466,1358,2298,1.242000,2.005000,0,0,LOOP
23,2255500,500,1377,2541,1226,2387,1.133000,2.062000,0,0,LOOP
24,2256000,500,1265,2603,1118,2449,1.047000,2.114000,0,0,LOOP
25,2256500,500,1176,2653,1023,2491,0.980000,2.155000,0,0,LOOP
26,2257000,500,1115,2685,978,2517,0.927000,2.170000,0,0,LOOP
27,2257500,500,1087,2684,944,2523,0.903000,2.181000,0,0,LOOP
28,2258000,500,1094,2662,954,2502,0.911000,2.161000,0,0,LOOP
29,2258500,500,1133,2605,990,2453,0.934000,2.117000,0,0,LOOP
30,2259000,500,1211,2548,1061,2398,1.002000,2.070000,0,0,LOOP
31,2259500,500,1319,2475,1168,2317,1.083000,2.011000,0,0,LOOP
32,2260000,500,1451,2385,1296,2224,1.183000,1.938000,0,0,LOOP
0,2260500,500,1655,2233,1488,2073,1.345000,1.810000,0,0,LOOP
1,2261000,500,1822,2115,1650,1966,1.472000,1.702000,0,0,LOOP
2,2261500,500,1996,1994,1818,1840,1.610000,1.620000,0,0,LOOP
3,2262000,500,2177,1872,1984,1715,1.738000,1.529000,0,0,LOOP
4,2262500,500,2358,1760,2156,1613,1.870000,1.438000,0,0,LOOP
5,2263000,500,2525,1660,2315,1519,2.001000,1.362000,0,0,LOOP
6,2263500,500,2673,1579,2453,1426,2.117000,1.288000,0,0,LOOP
7,2264000,500,2796,1513,2559,1360,2.204000,1.238000,0,0,LOOP
8,2264500,500,2893,1456,2671,1302,2.291000,1.198000,0,0,LOOP
9,2265000,500,2961,1419,2729,1259,2.332000,1.167000,0,0,LOOP
10,2265500,500,3003,1411,2770,1266,2.374000,1.160000,0,0,LOOP
11,2266000,500,3007,1420,2778,1271,2.374000,1.160000,0,0,LOOP
12,2266500,500,2979,1465,2751,1311,2.353000,1.200000,0,0,LOOP
13,2267000,500,2913,1528,2683,1371,2.304000,1.253000,0,0,LOOP
14,2267500,500,2815,1595,2594,1425,2.238000,1.302000,0,0,LOOP
15,2268000,500,2690,1685,2469,1531,2.129000,1.375000,0,0,LOOP
16,2268500,500,2544,1781,2335,1631,2.020000,1.454000,0,0,LOOP
17,2269000,500,2385,1905,2183,1757,1.904000,1.564000,0,0,LOOP
18,2269500,500,2218,2026,2029,1867,1.779000,1.648000,0,0,LOOP
19,2270000,500,2039,2144,1857,1984,1.643000,1.745000,0,0,LOOP
20,2270500,500,1858,2266,1691,2110,1.504000,1.843000,0,0,LOOP
21,2271000,500,1679,2367,1520,2225,1.358000,1.920000,0,0,LOOP
22,2271500,500,1518,2466,1360,2304,1.242000,2.011000,0,0,LOOP
23,2272000,500,1377,2541,1227,2393,1.133000,2.063000,0,0,LOOP
24,2272500,500,1265,2603,1120,2448,1.044000,2.112000,0,0,LOOP
25,2273000,500,1176,2653,1039,2496,0.980000,2.151000,0,0,LOOP
26,2273500,500,1115,2685,977,2529,0.927000,2.175000,0,0,LOOP
27,2274000,500,1087,2684,951,2529,0.903000,2.177000,0,0,LOOP
28,2274500,500,1094,2662,955,2503,0.907000,2.160000,0,0,LOOP
29,2275000,500,1133,2605,987,2448,0.936000,2.117000,0,0,LOOP
30,2275500,500,1211,2548,1072,2395,1.002000,2.067000,0,0,LOOP
31,2276000,500,1319,2475,1168,2313,1.086000,2.012000,0,0,LOOP
32,2276500,500,1451,2385,1296,2229,1.186000,1.929000,0,0,LOOP
0,2277000,500,1655,2233,1487,2085,1.341000,1.817000,0,0,LOOP
1,2277500,500,1822,2115,1649,1965,1.468000,1.728000,0,0,LOOP
2,2278000,500,1996,1994,1808,1839,1.599000,1.624000,0,0,LOOP
3,2278500,500,2177,1872,1983,1719,1.738000,1.526000,0,0,LOOP
4,2279000,500,2358,1760,2159,1610,1.883000,1.442000,0,0,LOOP
5,2279500,500,2525,1660,2320,1491,2.009000,1.354000,0,0,LOOP
6,2280000,500,2673,1579,2447,1431,2.117000,1.290000,0,0,LOOP
7,2280500,500,2796,1513,2559,1360,2.204000,1.234000,0,0,LOOP
8,2281000,500,2893,1456,2662,1298,2.286000,1.185000,0,0,LOOP
9,2281500,500,2961,1419,2733,1282,2.346000,1.158000,0,0,LOOP
10,2282000,500,3003,1411,2763,1250,2.368000,1.147000,0,0,LOOP
11,2282500,500,3007,1420,2774,1271,2.377000,1.160000,0,0,LOOP
12,2283000,500,2979,1465,2748,1306,2.353000,1.201000,0,0,LOOP
13,2283500,500,2913,1528,2695,1374,2.304000,1.242000,0,0,LOOP
14,2284000,500,2815,1595,2592,1438,2.231000,1.321000,0,0,LOOP
15,2284500,500,2690,1685,2477,1527,2.130000,1.377000,0,0,LOOP
16,2285000,500,2544,1781,2336,1630,2.021000,1.455000,0,0,LOOP
17,2285500,500,2385,1905,2189,1744,1.899000,1.546000,0,0,LOOP
18,2286000,500,2218,2026,2022,1872,1.767000,1.652000,0,0,LOOP
19,2286500,500,2039,2144,1856,1994,1.636000,1.743000,0,0,LOOP
20,2287000,500,1858,2266,1685,2114,1.497000,1.848000,0,0,LOOP
21,2287500,500,1679,2367,1518,2211,1.375000,1.920000,0,0,LOOP
22,2288000,500,1518,2466,1360,2321,1.242000,2.005000,0,0,LOOP
23,2288500,500,1377,2541,1230,2382,1.131000,2.061000,0,0,LOOP
24,2289000,500,1265,2603,1124,2448,1.043000,2.114000,0,0,LOOP
25,2289500,500,1176,2653,1034,2487,0.980000,2.176000,0,0,LOOP
26,2290000,500,1115,2685,971,2529,0.928000,2.183000,0,0,LOOP
27,2290500,500,1087,2684,944,2517,0.906000,2.173000,0,0,LOOP
28,2291000,500,1094,2662,957,2501,0.907000,2.157000,0,0,LOOP
29,2291500,500,1133,2605,988,2447,0.934000,2.123000,0,0,LOOP
30,2292000,500,1211,2548,1070,2398,1.005000,2.081000,0,0,LOOP
31,2292500,500,1319,2475,1170,2303,1.081000,2.026000,0,0,LOOP
32,2293000,500,1451,2385,1295,2229,1.189000,1.941000,0,0,LOOP
0,2293500,500,1655,2233,1489,2079,1.341000,1.788000,0,0,LOOP
1,2294000,500,1822,2115,1655,1959,1.470000,1.726000,0,0,LOOP
2,2294500,500,1996,1994,1811,1833,1.599000,1.622000,0,0,LOOP
3,2295000,500,2177,1872,1982,1717,1.740000,1.528000,0,0,LOOP
4,2295500,500,2358,1760,2158,1612,1.877000,1.469000,0,0,LOOP
5,2296000,500,2525,1660,2320,1519,1.998000,1.346000,0,0,LOOP
6,2296500,500,2673,1579,2448,1424,2.114000,1.301000,0,0,LOOP
7,2297000,500,2796,1513,2559,1360,2.204000,1.237000,0,0,LOOP
8,2297500,500,2893,1456,2665,1299,2.287000,1.188000,0,0,LOOP
9,2298000,500,2961,1419,2726,1260,2.337000,1.165000,0,0,LOOP
10,2298500,500,3003,1411,2769,1264,2.374000,1.160000,0,0,LOOP
11,2299000,500,3007,1420,2772,1265,2.372000,1.149000,0,0,LOOP
12,2299500,500,2979,1465,2747,1312,2.351000,1.200000,0,0,LOOP
13,2300000,500,2913,1528,2687,1374,2.306000,1.263000,0,0,LOOP
14,2300500,500,2815,1595,2595,1450,2.229000,1.314000,0,0,LOOP
15,2301000,500,2690,1685,2470,1530,2.132000,1.375000,0,0,LOOP
16,2301500,500,2544,1781,2335,1635,2.022000,1.447000,0,0,LOOP
17,2302000,500,2385,1905,2188,1744,1.897000,1.549000,0,0,LOOP
18,2302500,500,2218,2026,2031,1872,1.765000,1.658000,0,0,LOOP
19,2303000,500,2039,2144,1857,1986,1.636000,1.749000,0,0,LOOP
20,2303500,500,1858,2266,1687,2113,1.498000,1.849000,0,0,LOOP
21,2304000,500,1679,2367,1519,2202,1.363000,1.920000,0,0,LOOP
22,2304500,500,1518,2466,1367,2314,1.242000,2.007000,0,0,LOOP
23,2305000,500,1377,2541,1230,2390,1.127000,2.069000,0,0,LOOP
24,2305500,500,1265,2603,1123,2448,1.047000,2.114000,0,0,LOOP
25,2306000,500,1176,2653,1039,2495,0.980000,2.157000,0,0,LOOP
26,2306500,500,1115,2685,977,2525,0.925000,2.175000,0,0,LOOP
27,2307000,500,1087,2684,944,2533,0.903000,2.179000,0,0,LOOP
28,2307500,500,1094,2662,950,2509,0.914000,2.153000,0,0,LOOP
